;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;48697;2019;3;20;8;1;9181;1271267270155648;142;11.0;77;1767;0;1;2;1
1;48708;2019;3;29;8;1;9181;1271267270155648;142;11.0;77;9181;0;1;4;1
2;48993;2019;3;1;8;1;9181;1271267270155648;142;11.0;77;1767;0;0;4;1
3;50282;2019;3;11;8;0;9181;1271267270155648;142;11.0;77;1767;0;1;0;1
4;50285;2019;3;13;8;1;9181;1271267270155648;142;11.0;77;1767;0;1;2;1
5;50289;2019;3;15;8;0;9181;1271267270155648;142;11.0;77;1767;0;1;4;1
6;80099;2019;3;12;7;2;1769;1224136187271808;142;12.0;76;9413;0;1;1;1
7;80103;2019;3;22;7;2;1769;1224136187271808;142;12.0;76;9413;0;1;4;1
8;80104;2019;3;25;7;2;1769;1224136187271808;142;12.0;76;9413;0;1;0;1
9;101279;2019;3;11;7;2;1113;1287727070403200;142;12.0;76;9413;0;1;0;1
10;101281;2019;3;12;7;2;1113;1287727070403200;142;12.0;76;9413;0;1;1;1
11;101286;2019;3;20;7;2;1113;1287727070403200;142;12.0;76;9413;0;1;2;1
12;101288;2019;3;22;7;2;1113;1287727070403200;142;12.0;76;9413;0;1;4;1
13;101292;2019;3;28;7;2;1113;1287727070403200;142;12.0;76;9413;0;1;3;1
14;101295;2019;3;29;7;2;1113;1287727070403200;142;12.0;76;9413;0;1;4;1
15;161775;2018;12;10;8;0;9181;1132908661066368;142;11.0;200;1104;1;1;0;4
16;188411;2019;3;19;12;4;9181;1163419169213056;142;11.0;200;7117;0;1;1;1
17;205313;2019;3;11;7;2;1113;1168027669121664;142;12.0;76;9413;0;1;0;1
18;205523;2019;3;6;13;2;2577;1168152760044160;142;12.0;76;2606;0;1;2;1
19;205767;2019;3;15;13;2;2577;1168152760044160;142;12.0;76;2606;0;1;4;1
20;205768;2019;3;19;13;2;2577;1168152760044160;142;12.0;76;2606;0;1;1;1
21;205769;2019;3;21;13;2;2577;1168152760044160;142;12.0;76;2606;0;1;3;1
22;205772;2019;3;29;13;2;2577;1168152760044160;142;12.0;76;1110;0;1;4;1
23;205959;2019;3;1;7;2;1113;1168027669121664;142;12.0;76;9413;0;0;4;1
24;223328;2019;3;22;7;2;1772;1171231983159936;142;12.0;76;9413;0;1;4;1
25;223334;2019;3;29;7;2;1772;1171231983159936;142;12.0;76;9413;0;1;4;1
26;260434;2019;3;20;8;5;1114;1180932434451072;142;12.0;200;9413;0;1;2;1
27;279389;2019;3;11;7;1;2575;1184573220871040;142;12.0;77;9413;0;1;0;1
28;279391;2019;3;14;7;1;2575;1184573220871040;142;12.0;77;9413;0;1;3;1
29;279392;2019;3;18;6;5;1119;1184573220871040;142;11.0;77;1138;0;1;0;1
30;279393;2019;3;18;7;0;1139;1184573220871040;142;12.0;77;9413;0;1;0;1
31;279394;2019;3;19;6;5;1119;1184573220871040;142;11.0;77;1138;0;1;1;1
32;279395;2019;3;21;7;1;2575;1184573220871040;142;12.0;77;9413;0;1;3;1
33;279396;2019;3;27;6;5;1119;1184573220871040;142;11.0;77;1138;0;1;2;1
34;279397;2019;3;27;7;0;1139;1184573220871040;142;12.0;77;9413;0;1;2;1
35;279399;2019;3;28;7;1;2575;1184573220871040;142;12.0;77;9413;0;1;3;1
36;279727;2019;3;1;6;5;1119;1184573220871040;142;11.0;77;9181;0;0;4;1
37;279728;2019;3;6;7;1;2575;1184573220871040;142;12.0;77;9413;0;1;2;1
38;279729;2019;3;8;7;1;2575;1184573220871040;142;12.0;77;9413;1;0;4;1
39;292995;2019;3;19;8;1;9181;1187572591186304;142;11.0;200;7117;0;1;1;1
40;305518;2019;3;1;9;0;1773;1190246071814784;142;12.0;76;9413;0;0;4;1
