;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;134;2019;3;30;8;2;1685;1260326516312704;253;12.0;200;2582;0;1;5;1
1;250;2019;3;2;8;3;2625;1260326516312704;253;11.0;200;1723;0;1;5;1
2;1750;2019;3;7;7;2;2625;1260628636163456;253;11.0;77;1686;0;0;3;1
3;1751;2019;3;8;7;2;2625;1260628636163456;253;11.0;77;1686;1;0;4;1
4;1752;2019;3;13;7;3;2625;1260628636163456;253;11.0;77;1686;0;1;2;1
5;1753;2019;3;18;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;0;1
6;1754;2019;3;19;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;1;1
7;1755;2019;3;20;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;2;1
8;1756;2019;3;21;7;2;2625;1260628636163456;253;11.0;77;2625;0;1;3;1
9;1757;2019;3;22;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;4;1
10;1758;2019;3;26;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;1;1
11;1759;2019;3;27;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;2;1
12;1760;2019;3;28;7;2;2625;1260628636163456;253;11.0;77;1686;0;1;3;1
13;8417;2019;3;22;8;5;1689;1211974316284544;253;12.0;84;2692;0;1;4;1
14;9110;2019;3;20;7;0;1689;1262662713235072;253;12.0;76;1290;0;1;2;1
15;9115;2019;3;22;7;0;1689;1262662713235072;253;12.0;76;2692;0;1;4;1
16;9118;2019;3;25;7;0;1689;1262662713235072;253;12.0;76;1290;0;1;0;1
17;9119;2019;3;26;7;0;1689;1262662713235072;253;12.0;76;2692;0;1;1;1
18;9120;2019;3;27;7;0;1689;1262662713235072;253;12.0;76;2692;0;1;2;1
19;9121;2019;3;28;7;0;1689;1262662713235072;253;12.0;76;2692;0;1;3;1
20;9303;2019;3;12;7;0;1689;1262662713235072;253;12.0;76;1290;0;1;1;1
21;9304;2019;3;13;7;0;1689;1262662713235072;253;12.0;76;1290;0;1;2;1
22;9305;2019;3;18;7;0;1689;1262662713235072;253;12.0;76;2692;0;1;0;1
23;9307;2019;3;19;7;0;1689;1262662713235072;253;12.0;76;2692;0;1;1;1
24;11831;2019;3;12;15;5;1685;1262792362249856;253;12.0;76;2692;0;1;1;1
25;11832;2019;3;15;15;5;1685;1262792362249856;253;12.0;76;2692;0;1;4;1
26;11833;2019;3;18;15;5;1685;1262792362249856;253;12.0;76;2692;0;1;0;1
27;11834;2019;3;19;16;0;1685;1262792362249856;253;12.0;76;2582;0;1;1;1
28;11835;2019;3;20;15;5;1685;1262792362249856;253;12.0;76;2692;0;1;2;1
29;11836;2019;3;25;15;5;1685;1262792362249856;253;12.0;76;2692;0;1;0;1
30;12000;2019;3;1;16;0;1685;1262792362249856;253;12.0;76;2692;0;0;4;1
31;12003;2019;3;8;15;5;1685;1262792362249856;253;12.0;76;2582;1;0;4;1
32;21281;2019;3;20;14;3;1183;1264870064085376;253;11.0;76;1686;0;1;2;1
33;21285;2019;3;29;14;3;1723;1264870064085376;253;11.0;76;1686;0;1;4;1
34;32520;2019;3;7;7;0;1686;1267227323093376;253;12.0;200;1686;0;0;3;1
35;32670;2019;3;28;7;0;1686;1267227323093376;253;12.0;200;1686;0;1;3;1
