;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;1869;2019;3;8;12;5;2022;1261213828930176;217;12.0;200;2026;1;0;4;1
1;2665;2019;3;11;6;5;2775;1261305631753344;217;11.0;23;2625;0;1;0;1
2;2666;2019;3;12;6;5;2775;1261305631753344;217;11.0;23;2625;0;1;1;1
3;2667;2019;3;13;7;1;2019;1261305631753344;217;12.0;23;2026;0;1;2;1
4;2668;2019;3;14;7;1;2019;1261305631753344;217;12.0;23;2026;0;1;3;1
5;2669;2019;3;18;6;5;2775;1261305631753344;217;11.0;23;2625;0;1;0;1
6;2670;2019;3;19;6;5;2775;1261305631753344;217;11.0;23;2625;0;1;1;1
7;2671;2019;3;21;6;5;2775;1261305631753344;217;11.0;23;2625;0;1;3;1
8;2672;2019;3;22;6;5;2775;1261305631753344;217;11.0;23;1370;0;1;4;1
9;2673;2019;3;27;9;0;2775;1261305631753344;217;11.0;23;2625;0;1;2;1
10;3381;2019;3;25;9;0;2775;1261439454632576;217;11.0;85;2625;0;1;0;1
11;3719;2019;3;13;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;2;1
12;3720;2019;3;14;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;3;1
13;3723;2019;3;18;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;0;1
14;3724;2019;3;19;6;4;1445;1261393823554944;217;12.0;73;2026;0;1;1;1
15;3725;2019;3;22;6;4;1445;1261393823554944;217;12.0;73;2026;0;1;4;1
16;3726;2019;3;25;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;0;1
17;3727;2019;3;26;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;1;1
18;3730;2019;3;29;6;4;1444;1261393823554944;217;12.0;73;2026;0;1;4;1
19;4382;2019;3;20;13;3;2625;1261473270419072;217;11.0;200;2775;0;1;2;1
20;5663;2019;3;1;6;4;2019;1261393823554944;217;12.0;73;2026;0;0;4;1
21;5665;2019;3;4;8;0;1445;1261393823554944;217;12.0;73;2026;0;1;0;1
22;5666;2019;3;6;8;0;2019;1261393823554944;217;12.0;73;2026;0;1;2;1
23;5667;2019;3;7;6;4;2019;1261393823554944;217;12.0;73;2026;0;0;3;1
24;5668;2019;3;8;6;4;2019;1261393823554944;217;12.0;73;2026;1;0;4;1
25;5670;2019;3;11;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;0;1
26;5671;2019;3;12;6;4;2019;1261393823554944;217;12.0;73;2026;0;1;1;1
27;8364;2019;3;3;12;3;1443;1211912305070464;217;12.0;200;2663;0;1;6;1
28;8366;2019;3;19;12;3;2501;1211912305070464;217;11.0;200;2011;0;1;1;1
29;11699;2019;3;8;8;0;2019;1263419293257344;217;12.0;85;2026;1;0;4;1
30;11701;2019;3;12;8;0;2019;1263419293257344;217;12.0;85;2026;0;1;1;1
31;11702;2019;3;14;8;1;2019;1263419293257344;217;12.0;85;2026;0;1;3;1
32;11705;2019;3;20;8;1;2019;1263419293257344;217;12.0;85;2026;0;1;2;1
33;12818;2019;3;3;12;3;1443;1262780555941760;217;12.0;200;2026;0;1;6;1
34;19523;2019;3;11;13;2;1445;1264727647803520;217;12.0;200;2018;0;1;0;1
35;19524;2019;3;12;7;0;1416;1264727647803520;217;12.0;200;1416;0;1;1;1
36;19525;2019;3;12;12;4;1416;1264727647803520;217;12.0;200;2612;0;1;1;1
37;19526;2019;3;13;7;0;1416;1264727647803520;217;12.0;200;1445;0;1;2;1
38;19527;2019;3;13;13;2;1445;1264727647803520;217;12.0;200;2018;0;1;2;1
39;19528;2019;3;14;8;0;1416;1264727647803520;217;12.0;200;1445;0;1;3;1
40;19529;2019;3;14;13;3;1445;1264727647803520;217;12.0;200;2018;0;1;3;1
41;19530;2019;3;15;7;5;1416;1264727647803520;217;12.0;200;1445;0;1;4;1
42;19531;2019;3;15;9;1;1445;1264727647803520;217;12.0;200;1416;0;1;4;1
43;19532;2019;3;15;14;0;1416;1264727647803520;217;12.0;200;2018;0;1;4;1
44;19537;2019;3;18;14;1;1416;1264727647803520;217;12.0;200;1445;0;1;0;1
45;19538;2019;3;20;8;0;1416;1264727647803520;217;12.0;200;1416;0;1;2;1
46;19539;2019;3;21;7;0;1416;1264727647803520;217;12.0;200;1416;0;1;3;1
