;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;2080;2019;3;28;12;4;1716;1261339994507392;206;11.0;28;2648;0;1;3;1
1;2081;2019;3;28;12;4;2648;1261339994507392;206;11.0;28;2492;0;1;3;1
2;4540;2019;3;18;16;5;2636;1261472735840384;206;21.0;23;1732;0;1;0;1
3;4541;2019;3;25;17;0;2636;1261472735840384;206;21.0;23;2535;0;1;0;1
4;4542;2019;3;27;16;2;2636;1261472735840384;206;21.0;23;2535;0;1;2;1
5;6558;2019;3;1;17;3;1695;1262340324874112;206;11.0;200;1695;0;0;4;1
6;6559;2019;3;1;17;3;1695;1262340324874112;206;11.0;200;1710;0;0;4;1
7;6560;2019;3;1;20;3;1710;1262340324874112;206;11.0;200;1710;0;0;4;1
8;6561;2019;3;2;19;2;2632;1262340324874112;206;11.0;200;2632;0;1;5;1
9;6563;2019;3;8;19;5;1732;1262340324874112;206;11.0;200;1732;1;0;4;1
10;6564;2019;3;15;19;3;1732;1262340324874112;206;11.0;200;1732;0;1;4;1
11;6565;2019;3;23;21;2;1732;1262340324874112;206;21.0;200;1732;0;1;5;1
12;7409;2019;3;16;11;5;2482;1211866533747328;206;11.0;200;2646;1;1;5;1
13;7410;2019;3;25;12;3;1718;1211866533747328;206;11.0;200;1702;0;1;0;1
14;8071;2019;3;7;9;3;1696;1262499769764480;206;11.0;85;1696;0;0;3;1
15;8076;2019;3;14;8;5;1696;1262499769764480;206;11.0;85;1696;0;1;3;1
16;8077;2019;3;14;8;5;1696;1262499769764480;206;11.0;85;1696;0;1;3;1
17;8078;2019;3;17;8;3;1696;1262499769764480;206;21.0;85;1696;0;1;6;1
18;8079;2019;3;23;9;0;1696;1262499769764480;206;21.0;85;1696;0;1;5;1
19;8080;2019;3;25;8;5;1696;1262499769764480;206;11.0;85;1696;0;1;0;1
20;8082;2019;3;27;8;5;1697;1262499769764480;206;11.0;85;1697;0;1;2;1
21;8085;2019;3;30;10;3;1696;1262499769764480;206;11.0;85;1696;0;1;5;1
22;8562;2019;3;2;12;0;1696;1262499769764480;206;11.0;85;1696;0;1;5;1
23;8563;2019;3;6;8;0;1696;1262499769764480;206;21.0;85;1696;0;1;2;1
24;9693;2019;3;1;10;0;1697;1262616811160704;206;11.0;200;1696;0;0;4;1
25;9694;2019;3;11;10;0;1697;1262616811160704;206;11.0;200;2541;0;1;0;1
26;9695;2019;3;16;9;5;1698;1262616811160704;206;11.0;200;2541;1;1;5;1
27;9696;2019;3;22;10;0;1697;1262616811160704;206;11.0;200;2541;0;1;4;1
28;9697;2019;3;29;10;0;2613;1262616811160704;206;11.0;200;2541;0;1;4;1
29;9698;2019;3;31;10;3;1697;1262616811160704;206;11.0;200;2541;0;1;6;1
30;14800;2019;3;28;11;0;1697;1213116636286592;206;11.0;200;2541;0;1;3;1
31;20565;2019;3;12;10;0;2613;1214109984114816;206;11.0;23;2535;0;1;1;1
32;20566;2019;3;22;9;3;2613;1214109984114816;206;11.0;23;2632;0;1;4;1
33;20567;2019;3;25;16;3;1697;1214109984114816;206;21.0;23;1697;0;1;0;1
34;20792;2019;3;4;9;2;2329;1264873409501824;206;11.0;200;1401;0;1;0;1
35;20793;2019;3;11;11;2;2329;1264873409501824;206;11.0;200;2535;0;1;0;1
36;20795;2019;3;20;11;2;2329;1264873409501824;206;11.0;200;2632;0;1;2;1
