;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;8218;2019;3;13;15;0;1180;1262487148842624;138;12.0;200;9413;0;1;2;1
1;8221;2019;3;20;15;0;1180;1262487148842624;138;12.0;200;9413;0;1;2;1
2;10641;2019;3;5;16;4;1157;1262725800287616;138;32.0;76;9413;0;1;1;1
3;10643;2019;3;7;15;1;1157;1262725800287616;138;12.0;76;1782;0;0;3;1
4;10646;2019;3;10;16;4;1156;1262725800287616;138;32.0;76;1775;0;1;6;1
5;28456;2019;3;13;11;0;1179;1265835612986752;138;12.0;77;9413;0;1;2;1
6;28460;2019;3;23;10;3;1179;1265835612986752;138;32.0;77;9413;0;1;5;1
7;28461;2019;3;26;11;0;1179;1265835612986752;138;12.0;77;9413;0;1;1;1
8;29479;2019;3;7;15;1;1157;1266786415561344;138;12.0;200;9413;0;0;3;1
9;33355;2019;3;30;13;4;1157;1267841362910080;138;32.0;200;9413;0;1;5;1
10;37602;2019;3;26;17;3;1159;1268255560650368;138;12.0;84;9413;0;1;1;1
11;37948;2019;3;4;9;3;1157;1268255560650368;138;12.0;84;9413;0;1;0;1
12;37949;2019;3;6;9;3;2589;1268255560650368;138;12.0;84;9413;0;1;2;1
13;37950;2019;3;8;17;4;1159;1268255560650368;138;12.0;84;9413;1;0;4;1
14;39769;2019;3;19;14;1;9181;1269067309469312;138;11.0;200;9181;0;1;1;1
15;50817;2019;3;28;14;2;9181;1271390886776448;138;11.0;85;9181;0;1;3;1
16;52018;2019;3;31;12;5;9181;1271244857888384;138;31.0;200;9181;0;1;6;1
17;68746;2019;3;18;8;1;1157;1276796775586432;138;12.0;200;9413;0;1;0;1
18;68747;2019;3;19;8;1;1157;1276796775586432;138;12.0;200;9413;0;1;1;1
19;68748;2019;3;20;8;1;1157;1276796775586432;138;12.0;200;9413;0;1;2;1
20;68750;2019;3;21;8;1;1157;1276796775586432;138;12.0;200;9413;0;1;3;1
21;68753;2019;3;28;8;1;1157;1276796775586432;138;12.0;200;9413;0;1;3;1
22;69834;2019;3;6;8;0;1157;1276796775586432;138;12.0;200;9413;0;1;2;1
23;69835;2019;3;12;8;1;1157;1276796775586432;138;12.0;200;9413;0;1;1;1
24;73613;2019;3;24;12;5;9181;1278137607735424;138;31.0;79;9181;0;1;6;1
25;73614;2019;3;28;11;0;1180;1278137607735424;138;12.0;79;9413;0;1;3;1
26;73615;2019;3;29;11;0;1180;1278137607735424;138;12.0;79;9413;0;1;4;1
27;73890;2019;3;3;10;3;1180;1278137607735424;138;32.0;79;9413;0;1;6;1
28;73892;2019;3;3;16;3;1180;1278137607735424;138;32.0;79;9413;0;1;6;1
29;73902;2019;3;4;13;0;9181;1278137607735424;138;11.0;79;1178;0;1;0;1
30;73903;2019;3;5;16;3;1180;1278137607735424;138;32.0;79;9413;0;1;1;1
31;74384;2019;3;31;10;3;1179;1278111568776832;138;32.0;200;1769;0;1;6;1
32;76548;2019;3;1;17;4;1157;1279034598967424;138;12.0;76;9413;0;0;4;1
33;76549;2019;3;4;17;3;1157;1279034598967424;138;12.0;76;9413;0;1;0;1
34;76551;2019;3;12;17;3;1157;1279034598967424;138;12.0;76;9413;0;1;1;1
35;76557;2019;3;30;10;4;1157;1279034598967424;138;32.0;76;1159;0;1;5;1
36;77141;2019;3;16;13;5;1157;1223824123973248;138;32.0;200;9413;1;1;5;1
37;77220;2019;3;17;10;4;1157;1223824123973248;138;32.0;200;9413;0;1;6;1
38;83068;2019;3;1;9;2;1180;1281161666645632;138;12.0;200;9413;0;0;4;1
39;83086;2019;3;14;13;5;1155;1280143895907968;138;12.0;200;1155;0;1;3;1
40;83087;2019;3;14;13;5;1155;1280143895907968;138;12.0;200;1155;0;1;3;1
41;83541;2019;3;26;7;5;1180;1281161666645632;138;12.0;200;9413;0;1;1;1
42;83543;2019;3;28;7;5;1179;1281161666645632;138;12.0;200;9413;0;1;3;1
43;90909;2019;3;14;14;5;1177;1283559735057792;138;11.0;77;9181;0;1;3;1
44;90911;2019;3;21;14;5;1177;1283559735057792;138;11.0;77;1159;0;1;3;1
45;98017;2019;3;1;9;3;2590;1285733403221376;138;12.0;200;9413;0;0;4;1
46;98018;2019;3;11;9;3;1156;1285733403221376;138;12.0;200;9413;0;1;0;1
47;98019;2019;3;14;9;3;1156;1285733403221376;138;12.0;200;9413;0;1;3;1
48;98020;2019;3;16;10;4;1157;1285733403221376;138;32.0;200;1157;1;1;5;1
49;98021;2019;3;16;10;4;1157;1285733403221376;138;32.0;200;1157;1;1;5;1
50;98022;2019;3;18;9;3;1157;1285733403221376;138;12.0;200;9413;0;1;0;1
51;98023;2019;3;19;9;3;1157;1285733403221376;138;12.0;200;9413;0;1;1;1
52;113632;2019;3;1;20;5;9181;1292190083795072;138;11.0;76;1170;0;0;4;1
53;113633;2019;3;3;6;3;9181;1292190083795072;138;31.0;76;1160;0;1;6;1
54;156952;2019;4;30;9;3;1157;1200177917546880;138;12.0;200;1157;1;1;1;2
55;164884;2018;12;3;14;2;9181;1135059234870912;138;11.0;76;1159;0;1;0;4
56;164886;2018;12;4;14;3;9181;1135059234870912;138;11.0;76;1159;0;1;1;4
57;172160;2019;3;7;10;5;1166;1159218284088960;138;11.0;200;1178;0;0;3;1
58;172162;2019;3;21;10;5;1166;1159218284088960;138;11.0;200;1178;0;1;3;1
59;184772;2019;3;11;19;0;1153;1162298851675776;138;12.0;200;1157;0;1;0;1
60;184775;2019;3;25;20;2;1153;1162298851675776;138;12.0;200;1156;0;1;0;1
61;186846;2019;3;1;7;2;9181;1162747677137536;138;11.0;73;1159;0;0;4;1
62;186849;2019;3;6;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;2;1
63;186850;2019;3;7;7;2;9181;1162747677137536;138;11.0;73;1159;0;0;3;1
64;186853;2019;3;8;7;2;9181;1162747677137536;138;11.0;73;1159;1;0;4;1
65;186854;2019;3;11;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;0;1
66;186855;2019;3;12;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;1;1
67;186858;2019;3;13;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;2;1
68;186859;2019;3;14;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;3;1
69;186862;2019;3;18;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;0;1
70;186863;2019;3;19;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;1;1
71;186864;2019;3;20;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;2;1
72;186865;2019;3;21;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;3;1
73;186868;2019;3;22;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;4;1
74;186869;2019;3;25;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;0;1
75;186870;2019;3;27;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;2;1
76;186871;2019;3;28;7;2;9181;1162747677137536;138;11.0;73;1159;0;1;3;1
77;190776;2019;3;27;13;4;1157;1164489282768512;138;12.0;200;9413;0;1;2;1
78;198792;2019;3;4;13;0;9181;1166065403776640;138;11.0;200;9181;0;1;0;1
79;198794;2019;3;8;21;0;9181;1166065403776640;138;11.0;200;9181;1;0;4;1
80;198797;2019;3;12;13;0;9181;1166065403776640;138;11.0;200;9181;0;1;1;1
81;198798;2019;3;14;13;0;9181;1166065403776640;138;11.0;200;9181;0;1;3;1
82;198800;2019;3;18;13;0;9181;1166065403776640;138;11.0;200;9181;0;1;0;1
83;198802;2019;3;25;13;0;9181;1166065403776640;138;11.0;200;9181;0;1;0;1
84;201914;2019;3;20;17;3;1156;1167041298586496;138;12.0;77;9413;0;1;2;1
85;201922;2019;3;27;17;3;1157;1167041298586496;138;12.0;77;9413;0;1;2;1
86;202184;2019;3;6;17;3;1156;1167041298586496;138;12.0;77;9413;0;1;2;1
87;202196;2019;3;13;14;2;9181;1167041298586496;138;11.0;77;1159;0;1;2;1
88;205055;2019;3;13;16;5;9181;1168053173638784;138;11.0;200;9181;0;1;2;1
89;205056;2019;3;13;16;5;9181;1168053173638784;138;11.0;200;1178;0;1;2;1
90;205064;2019;3;22;19;0;1180;1168053173638784;138;12.0;200;1180;0;1;4;1
91;227917;2019;3;4;7;2;9181;1169362463644288;138;11.0;76;1159;0;1;0;1
92;240495;2019;3;6;15;1;1157;1175539035821952;138;12.0;200;9413;0;1;2;1
93;243374;2019;3;4;9;2;1179;1176856781085824;138;12.0;200;9413;0;1;0;1
94;243375;2019;3;6;9;2;1179;1176856781085824;138;12.0;200;9413;0;1;2;1
95;243379;2019;3;12;7;5;1179;1176856781085824;138;12.0;200;9413;0;1;1;1
96;252260;2019;3;4;15;1;1157;1178977422956160;138;12.0;200;9413;0;1;0;1
97;252262;2019;3;18;12;3;1157;1178977422956160;138;12.0;200;9413;0;1;0;1
98;253582;2019;3;1;8;0;1157;1179030968225408;138;12.0;200;9413;0;0;4;1
99;253584;2019;3;15;8;0;1156;1179030968225408;138;12.0;200;9413;0;1;4;1
100;260350;2019;3;25;7;2;9181;1180347778620800;138;11.0;77;1159;0;1;0;1
101;260351;2019;3;26;7;2;9181;1180347778620800;138;11.0;77;1159;0;1;1;1
102;260954;2019;3;12;7;2;9181;1180347778620800;138;11.0;77;1159;0;1;1;1
103;260955;2019;3;15;7;2;9181;1180347778620800;138;11.0;77;1159;0;1;4;1
104;261852;2019;3;11;9;2;1179;1181044920109184;138;12.0;200;9413;0;1;0;1
105;262306;2019;3;25;9;2;1179;1181044920109184;138;12.0;200;9413;0;1;0;1
106;265318;2019;3;4;10;5;1170;1181351734953088;138;11.0;76;9181;0;1;0;1
107;265319;2019;3;4;13;0;9181;1181351734953088;138;11.0;76;1170;0;1;0;1
108;265322;2019;3;11;7;5;1170;1181351734953088;138;11.0;76;1151;0;1;0;1
109;277963;2019;3;27;10;3;9181;1184533496875648;138;11.0;200;1159;0;1;2;1
110;278011;2019;3;13;17;3;1158;1184486518509184;138;12.0;76;9413;0;1;2;1
111;278012;2019;3;14;17;4;1159;1184486518509184;138;12.0;76;9413;0;1;3;1
112;279201;2019;3;25;9;3;1153;1184551485588608;138;12.0;200;9413;0;1;0;1
113;281581;2019;3;26;6;5;2589;1184780868017536;138;12.0;200;2589;0;1;1;1
114;281582;2019;3;27;6;5;1157;1184780868017536;138;12.0;200;1157;0;1;2;1
115;281583;2019;3;27;6;5;1157;1184780868017536;138;12.0;200;1157;0;1;2;1
116;281584;2019;3;28;6;5;2589;1184780868017536;138;12.0;200;2589;0;1;3;1
117;281585;2019;3;29;6;5;1157;1184780868017536;138;12.0;200;1157;0;1;4;1
118;282357;2019;3;19;6;4;1177;1185365114837632;138;11.0;76;9181;0;1;1;1
119;282358;2019;3;19;14;2;9181;1185365114837632;138;11.0;76;1177;0;1;1;1
120;282359;2019;3;21;6;4;1177;1185365114837632;138;11.0;76;9181;0;1;3;1
121;282362;2019;3;28;6;4;1177;1185365114837632;138;11.0;76;9181;0;1;3;1
122;282364;2019;3;29;6;4;1177;1185365114837632;138;11.0;76;9181;0;1;4;1
123;288726;2019;3;1;10;3;9181;1186670644976256;138;11.0;200;1160;0;0;4;1
124;288730;2019;3;18;11;4;9181;1186670644976256;138;11.0;200;9181;0;1;0;1
125;292991;2019;3;11;8;5;9181;1187572591186304;138;11.0;200;1161;0;1;0;1
126;292992;2019;3;15;8;4;9181;1187572591186304;138;11.0;200;1161;0;1;4;1
127;292994;2019;3;18;8;5;9181;1187572591186304;138;11.0;200;1161;0;1;0;1
128;292997;2019;3;22;8;5;9181;1187572591186304;138;11.0;200;1161;0;1;4;1
129;292998;2019;3;25;8;5;9181;1187572591186304;138;11.0;200;1161;0;1;0;1
130;292999;2019;3;29;8;5;9181;1187572591186304;138;11.0;200;1161;0;1;4;1
131;293361;2019;3;1;8;5;9181;1187572591186304;138;11.0;200;1161;0;0;4;1
132;293362;2019;3;4;8;5;9181;1187572591186304;138;11.0;200;1161;0;1;0;1
133;293364;2019;3;8;8;5;9181;1187572591186304;138;11.0;200;1161;1;0;4;1
134;301343;2019;3;4;10;5;1169;1189162262878848;138;11.0;200;1169;0;1;0;1
135;301344;2019;3;4;10;5;1169;1189162262878848;138;11.0;200;9181;0;1;0;1
136;301345;2019;3;7;10;5;1169;1189162262878848;138;11.0;200;9181;0;0;3;1
137;306120;2019;3;22;15;3;9181;1190247275060352;138;11.0;73;1167;0;1;4;1
138;306124;2019;3;28;18;3;9181;1190247275060352;138;11.0;73;1167;0;1;3;1
139;306125;2019;3;29;13;2;1166;1190247275060352;138;11.0;73;9181;0;1;4;1
140;306126;2019;3;29;18;3;9181;1190247275060352;138;11.0;73;1167;0;1;4;1
141;307940;2019;3;6;8;0;1156;1190892737747584;138;12.0;76;9413;0;1;2;1
142;307941;2019;3;7;7;0;1156;1190892737747584;138;12.0;76;9413;0;0;3;1
143;307943;2019;3;9;13;5;1157;1190892737747584;138;32.0;76;9413;0;0;5;1
144;307944;2019;3;13;8;0;1157;1190892737747584;138;12.0;76;9413;0;1;2;1
145;307945;2019;3;20;8;1;1157;1190892737747584;138;12.0;76;9413;0;1;2;1
146;307948;2019;3;23;10;5;1157;1190892737747584;138;32.0;76;9413;0;1;5;1
147;307949;2019;3;27;8;0;1156;1190892737747584;138;12.0;76;9413;0;1;2;1
148;307950;2019;3;28;7;0;1156;1190892737747584;138;12.0;76;9413;0;1;3;1
149;309760;2019;3;2;10;3;1180;1191093652577664;138;32.0;77;7199;0;1;5;1
150;309762;2019;3;4;16;1;1152;1191093652577664;138;12.0;77;9413;0;1;0;1
151;310868;2019;3;7;9;3;1156;1191228675346048;138;12.0;200;9413;0;0;3;1
152;310869;2019;3;11;9;3;1156;1191228675346048;138;12.0;200;9413;0;1;0;1
153;310870;2019;3;14;9;3;1156;1191228675346048;138;12.0;200;9413;0;1;3;1
154;310872;2019;3;21;9;3;1156;1191228675346048;138;12.0;200;9413;0;1;3;1
155;313542;2019;3;2;13;5;1157;1191995597213568;138;32.0;200;9413;0;1;5;1
156;326493;2019;3;26;9;3;1157;1194420780026496;138;12.0;76;9413;0;1;1;1
157;330302;2019;3;3;16;2;1166;1190247275060352;138;31.0;73;1178;0;1;6;1
158;330305;2019;3;8;14;2;9181;1190247275060352;138;11.0;73;1166;1;0;4;1
159;330310;2019;3;18;16;4;9181;1190247275060352;138;11.0;73;1162;0;1;0;1
160;330314;2019;3;22;9;1;1166;1190247275060352;138;11.0;73;9181;0;1;4;1
161;353920;2019;3;23;13;5;1159;1199608156540544;138;32.0;200;1159;0;1;5;1
162;353921;2019;3;23;13;5;1159;1199608156540544;138;32.0;200;1159;0;1;5;1
