;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;693531;2019;3;2;10;1;2090;1260110428066176;273;12.0;200;1290;0;1;5;1
1;714745;2018;12;1;10;0;2090;1151522646674048;273;12.0;85;1290;0;1;5;4
2;739568;2018;12;22;10;0;2090;1151522646674048;273;12.0;85;1290;0;1;5;4
3;739572;2018;12;29;10;1;2090;1151522646674048;273;12.0;85;2692;0;0;5;4
4;988833;2019;4;7;10;0;2090;1260110428066176;273;12.0;200;1290;0;0;6;2
5;989622;2019;4;13;11;4;2090;1260110428066176;273;12.0;200;1290;0;1;5;2
6;989628;2019;4;19;10;0;2090;1260110428066176;273;12.0;200;1290;1;1;4;2
7;989629;2019;4;20;10;0;2090;1260110428066176;273;12.0;200;1290;1;1;5;2
8;989630;2019;4;21;10;0;2090;1260110428066176;273;12.0;200;1290;1;1;6;2
9;989634;2019;4;28;10;0;2090;1260110428066176;273;12.0;200;1290;1;1;6;2
10;1331292;2019;4;27;10;0;2090;1151522646674048;273;12.0;85;2692;1;1;5;2
11;1408293;2019;4;20;11;4;2092;1267116859607680;273;12.0;200;2092;1;1;5;2
12;1532866;2019;9;8;10;0;2090;1260110428066176;273;12.0;200;1290;0;0;6;3
13;1753744;2019;5;18;10;0;2090;1151522646674048;273;12.0;85;2692;1;1;5;2
14;1753745;2019;5;19;10;0;2090;1151522646674048;273;12.0;85;2692;1;1;6;2
15;2174422;2019;5;25;11;4;2090;1260110428066176;273;12.0;200;1290;1;1;5;2
16;2177721;2019;5;1;10;0;2090;1260110428066176;273;12.0;200;1290;0;0;2;2
17;2177731;2019;5;12;10;0;2090;1260110428066176;273;12.0;200;1290;0;1;6;2
18;2204697;2019;5;18;10;0;2092;1267116859607680;273;12.0;200;1290;1;1;5;2
19;2529691;2019;6;22;10;1;2090;1151522646674048;273;12.0;85;2692;0;0;5;2
20;3341064;2018;12;6;10;0;2090;1260110428066176;273;12.0;200;2692;0;1;3;4
21;3341066;2018;12;8;11;4;2090;1260110428066176;273;12.0;200;1290;0;0;5;4
22;3341067;2018;12;9;10;2;2090;1260110428066176;273;12.0;200;1290;0;1;6;4
23;3341073;2018;12;16;10;0;2090;1260110428066176;273;12.0;200;1290;0;1;6;4
24;3341077;2018;12;22;10;0;2090;1260110428066176;273;12.0;200;1290;0;1;5;4
25;3341078;2018;12;23;10;0;2090;1260110428066176;273;12.0;200;1290;0;1;6;4
26;3341082;2018;12;29;10;1;2090;1260110428066176;273;12.0;200;1290;0;0;5;4
27;3341083;2018;12;30;10;1;2090;1260110428066176;273;12.0;200;1290;0;0;6;4
28;3341403;2018;12;1;10;0;2090;1260110428066176;273;12.0;200;1290;0;1;5;4
29;3341404;2018;12;2;10;1;2090;1260110428066176;273;12.0;200;1290;1;1;6;4
30;3377210;2018;6;30;10;0;2090;1151522646674048;273;12.0;85;1290;1;0;5;2
31;3495631;2018;6;9;9;5;2280;1196295132893568;273;12.0;200;2692;0;0;5;2
32;3999475;2018;7;8;10;0;2090;1151522646674048;273;12.0;85;2692;1;0;6;3
33;4365642;2018;7;1;10;1;2092;1267116859607680;273;12.0;200;2092;0;0;6;3
34;4365643;2018;7;1;10;1;2092;1267116859607680;273;12.0;200;2092;0;0;6;3
35;4428548;2018;8;18;10;0;2090;1151522646674048;273;12.0;85;1290;0;0;5;3
36;4950006;2018;9;1;10;0;2090;1151522646674048;273;12.0;85;1290;0;1;5;3
37;4950007;2018;9;15;10;0;2090;1151522646674048;273;12.0;85;1290;1;1;5;3
38;4950008;2018;9;22;10;1;2090;1151522646674048;273;12.0;85;1290;0;1;5;3
39;5884918;2019;6;1;10;0;2090;1260110428066176;273;12.0;200;1290;1;0;5;2
40;5884919;2019;6;2;10;0;2090;1260110428066176;273;12.0;200;1290;0;1;6;2
41;5921231;2019;6;1;10;1;2092;1267116859607680;273;12.0;200;1290;1;0;5;2
