;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;228293;2019;3;23;10;2;2625;1173406045455488;77;11.0;200;2284;0;1;5;1
1;228294;2019;3;24;10;2;2625;1173406045455488;77;11.0;200;2625;0;1;6;1
2;228295;2019;3;30;10;2;2625;1173406045455488;77;11.0;200;2284;0;1;5;1
3;235845;2019;3;10;10;2;2625;1173406045455488;77;11.0;200;2625;0;1;6;1
4;647166;2019;3;18;10;5;2078;1253636568139904;77;11.0;23;2287;0;1;0;1
5;647169;2019;3;19;10;4;2078;1253636568139904;77;11.0;23;2283;0;1;1;1
6;950463;2019;4;20;10;2;2625;1173406045455488;77;11.0;200;2284;1;1;5;2
7;958419;2019;4;6;11;5;2304;1253636568139904;77;12.0;23;2094;1;1;5;2
8;958429;2019;4;15;10;5;2078;1253636568139904;77;11.0;23;2286;1;1;0;2
9;1067674;2019;4;13;10;3;1290;1196295132893568;77;11.0;200;2549;0;1;5;2
10;1067678;2019;4;21;18;2;2078;1196295132893568;77;11.0;200;2232;1;1;6;2
11;1067679;2019;4;21;18;4;2232;1196295132893568;77;11.0;200;2232;1;1;6;2
12;1715881;2019;5;4;10;2;2625;1173406045455488;77;11.0;200;2284;0;1;5;2
13;1715882;2019;5;5;10;2;2625;1173406045455488;77;11.0;200;2284;1;1;6;2
14;1715883;2019;5;11;10;4;2625;1173406045455488;77;11.0;200;2284;0;1;5;2
15;1715885;2019;5;18;10;2;2625;1173406045455488;77;11.0;200;2284;1;1;5;2
16;1715886;2019;5;19;10;2;2625;1173406045455488;77;11.0;200;2284;1;1;6;2
17;1715887;2019;5;25;10;2;2625;1173406045455488;77;11.0;200;2284;1;1;5;2
18;2146533;2019;5;31;12;0;2304;1253636568139904;77;12.0;23;2094;1;1;4;2
19;2146694;2019;5;13;10;5;2079;1253636568139904;77;11.0;23;2287;1;1;0;2
20;2417683;2018;4;4;12;0;2288;1230804521994368;77;12.0;23;2094;0;1;2;2
21;2417687;2018;4;12;12;0;2304;1230804521994368;77;12.0;23;2094;0;1;3;2
22;2438609;2018;4;30;12;0;2304;1253636568139904;77;12.0;23;2397;0;1;0;2
23;2470383;2018;12;1;10;2;2625;1173406045455488;77;11.0;200;2284;0;1;5;4
24;2470384;2018;12;2;10;3;2625;1173406045455488;77;11.0;200;2284;1;1;6;4
25;2470386;2018;12;9;10;3;2625;1173406045455488;77;11.0;200;2625;0;1;6;4
26;2470389;2018;12;23;10;2;2625;1173406045455488;77;11.0;200;2284;0;1;6;4
27;2470391;2018;12;29;10;3;2625;1173406045455488;77;11.0;200;2287;0;0;5;4
28;2470960;2018;12;30;10;2;2625;1173406045455488;77;11.0;200;2625;0;0;6;4
29;2932252;2018;3;31;11;5;2304;1230804521994368;77;12.0;23;2094;1;1;5;1
30;2948563;2018;3;28;12;0;2304;1253636568139904;77;12.0;23;2397;1;1;2;1
31;2998480;2018;5;16;12;0;2288;1230804521994368;77;12.0;23;2447;0;1;2;2
32;2998483;2018;5;25;12;0;2288;1230804521994368;77;12.0;23;2094;0;1;4;2
33;2998655;2018;5;10;11;5;2288;1230804521994368;77;12.0;23;2094;0;1;3;2
34;3428193;2018;6;16;10;2;2625;1173406045455488;77;11.0;200;2284;0;1;5;2
35;3428194;2018;6;23;10;2;2625;1173406045455488;77;11.0;200;2284;0;0;5;2
36;3428195;2018;6;30;10;2;2625;1173406045455488;77;11.0;200;2287;1;0;5;2
37;3583953;2018;6;4;11;5;2288;1230804521994368;77;12.0;23;2094;0;1;0;2
38;3583954;2018;6;7;11;5;2304;1230804521994368;77;12.0;23;2094;1;0;3;2
39;3583955;2018;6;12;11;5;2288;1230804521994368;77;12.0;23;2094;1;1;1;2
40;3583956;2018;6;15;12;0;2304;1230804521994368;77;12.0;23;2094;0;1;4;2
41;3583958;2018;6;22;11;5;2304;1230804521994368;77;12.0;23;2094;1;1;4;2
42;3583959;2018;6;27;11;5;2304;1230804521994368;77;12.0;23;2094;0;0;2;2
43;3932529;2018;7;5;12;0;2304;1230804521994368;77;12.0;23;2094;0;1;3;3
44;3932535;2018;7;19;11;5;2304;1230804521994368;77;12.0;23;2094;0;0;3;3
45;4278052;2018;7;30;11;1;2285;1253636568139904;77;11.0;23;2286;0;0;0;3
46;4356236;2018;7;14;10;3;2625;1173406045455488;77;11.0;200;2287;0;0;5;3
47;4357358;2018;7;22;10;2;2625;1173406045455488;77;11.0;200;2625;0;0;6;3
48;4357359;2018;7;22;10;2;2625;1173406045455488;77;11.0;200;2284;0;0;6;3
49;4358287;2018;7;7;10;2;2625;1173406045455488;77;11.0;200;2284;1;0;5;3
50;4417824;2019;7;6;10;3;2625;1173406045455488;77;11.0;200;2284;0;1;5;3
51;4417825;2019;7;13;10;3;2625;1173406045455488;77;11.0;200;2287;1;0;5;3
52;4417827;2019;7;21;10;2;2625;1173406045455488;77;11.0;200;2284;1;0;6;3
53;4417828;2019;7;27;10;2;2625;1173406045455488;77;11.0;200;2284;0;0;5;3
54;4529698;2018;8;10;10;3;2625;1173406045455488;77;11.0;200;2287;0;1;4;3
55;4529699;2018;8;12;10;3;2625;1173406045455488;77;11.0;200;2284;1;1;6;3
56;4529700;2018;8;14;10;3;2625;1173406045455488;77;11.0;200;2284;1;0;1;3
57;4529701;2018;8;18;10;2;2625;1173406045455488;77;11.0;200;2284;0;0;5;3
58;4529702;2018;8;22;10;3;2625;1173406045455488;77;11.0;200;2284;0;0;2;3
59;4529703;2018;8;25;10;3;2625;1173406045455488;77;11.0;200;2625;1;0;5;3
60;4529704;2018;8;25;10;3;2625;1173406045455488;77;11.0;200;2284;1;0;5;3
