;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;282255;2019;3;16;4;5;4005;1185390204444032;104;12.0;77;2625;1;1;5;1
1;282256;2019;3;30;4;5;4005;1185390204444032;104;12.0;77;2625;0;1;5;1
2;546639;2019;3;2;0;3;1273;1234173520140928;104;12.0;200;9413;0;1;5;1
3;559110;2019;3;6;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;2;1
4;559111;2019;3;17;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;6;1
5;674309;2019;3;24;5;1;1275;1258252986632832;104;12.0;200;1275;0;1;6;1
6;678678;2019;3;24;5;1;1275;1258252986632832;104;12.0;200;1275;0;1;6;1
7;707526;2018;12;21;5;4;1372;1149246854415488;104;12.0;76;1375;0;1;4;4
8;707531;2018;12;31;5;3;1372;1149246854415488;104;12.0;76;1375;1;0;0;4
9;724429;2018;12;29;4;4;4044;1153903142067328;104;12.0;77;4537;0;0;5;4
10;837524;2019;4;23;5;2;2692;1142741990986112;104;12.0;200;1375;0;1;1;2
11;837525;2019;4;24;5;2;2692;1142741990986112;104;12.0;200;1375;0;1;2;2
12;856210;2019;4;20;5;3;1372;1149246854415488;104;12.0;76;1375;1;1;5;2
13;856211;2019;4;21;5;2;1372;1149246854415488;104;12.0;76;1375;1;1;6;2
14;856213;2019;4;23;5;2;1372;1149246854415488;104;12.0;76;1375;0;1;1;2
15;856214;2019;4;24;5;2;1372;1149246854415488;104;12.0;76;1375;0;1;2;2
16;856215;2019;4;25;5;2;1372;1149246854415488;104;12.0;76;1375;0;1;3;2
17;868843;2019;4;1;4;5;4005;1152747647622528;104;12.0;77;2521;0;0;0;2
18;868844;2019;4;9;4;5;4005;1152747647622528;104;12.0;77;2521;0;0;1;2
19;868845;2019;4;10;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;2;2
20;868846;2019;4;11;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;3;2
21;868847;2019;4;15;4;5;4005;1152747647622528;104;12.0;77;2521;1;1;0;2
22;868848;2019;4;16;4;5;4005;1152747647622528;104;12.0;77;2521;1;1;1;2
23;868849;2019;4;22;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;0;2
24;872525;2019;4;13;4;4;4044;1153903142067328;104;12.0;77;4537;0;1;5;2
25;872984;2019;4;21;4;3;5090;1153903142067328;104;12.0;77;4537;1;1;6;2
26;872985;2019;4;28;4;3;5090;1153903142067328;104;12.0;77;4537;1;1;6;2
27;874671;2019;4;21;4;3;5090;1131763655399296;104;12.0;200;5090;1;1;6;2
28;887558;2019;4;3;4;5;4005;1158249232096128;104;12.0;77;1375;1;1;2;2
29;887559;2019;4;4;4;5;5090;1158249232096128;104;12.0;77;1375;0;1;3;2
30;887560;2019;4;23;4;5;4005;1158249232096128;104;12.0;77;1375;0;1;1;2
31;905894;2019;4;20;5;0;1268;1162523396430720;104;12.0;200;1373;1;1;5;2
32;1010921;2019;4;27;4;5;4005;1185390204444032;104;12.0;77;2625;1;1;5;2
33;1011060;2019;4;6;4;5;4005;1185390204444032;104;12.0;77;2625;1;1;5;2
34;1011061;2019;4;13;4;5;4005;1185390204444032;104;12.0;77;2521;0;1;5;2
35;1195703;2019;4;9;4;3;5090;1221747102604672;104;12.0;200;5090;0;0;1;2
36;1195704;2019;4;9;4;3;5090;1221747102604672;104;12.0;200;5090;0;0;1;2
37;1634888;2019;5;15;4;5;4005;1152747647622528;104;12.0;77;2521;1;1;2;2
38;1634889;2019;5;16;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;3;2
39;1634890;2019;5;20;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;0;2
40;1634891;2019;5;22;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;2;2
41;1634892;2019;5;23;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;3;2
42;1634893;2019;5;27;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;0;2
43;1634894;2019;5;28;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;1;2
44;1635361;2019;5;14;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;1;2
45;1640133;2019;5;1;4;3;5090;1153903142067328;104;12.0;77;4537;0;0;2;2
46;1654346;2019;5;7;4;5;4005;1158249232096128;104;12.0;77;1375;0;0;1;2
47;1654347;2019;5;17;4;5;4005;1158249232096128;104;12.0;77;4005;1;1;4;2
48;1654348;2019;5;21;4;5;4005;1158249232096128;104;12.0;77;1375;0;1;1;2
49;1654349;2019;5;22;4;5;4005;1158249232096128;104;12.0;77;1375;0;1;2;2
50;1746596;2019;5;12;5;0;4005;1236419381976448;104;12.0;77;4537;0;1;6;2
51;1746597;2019;5;20;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;0;2
52;1746598;2019;5;21;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;1;2
53;1746599;2019;5;24;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;4;2
54;1746600;2019;5;28;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;1;2
55;1746601;2019;5;29;4;5;4005;1236419381976448;104;12.0;77;4537;0;1;2;2
56;2531539;2019;6;23;4;4;5090;1152482165022080;104;12.0;77;9413;1;0;6;2
57;2532773;2019;6;3;4;5;4005;1152747647622528;104;12.0;77;2521;1;1;0;2
58;2536730;2019;6;1;4;5;5093;1153903142067328;104;12.0;77;4537;1;0;5;2
59;2536731;2019;6;17;4;5;5093;1153903142067328;104;12.0;77;4537;0;1;0;2
60;2536732;2019;6;18;4;4;5093;1153903142067328;104;12.0;77;4537;0;1;1;2
61;2536733;2019;6;27;4;4;5093;1153903142067328;104;12.0;77;4537;1;0;3;2
62;2536734;2019;6;28;4;4;5093;1153903142067328;104;12.0;77;4537;1;0;4;2
63;2536735;2019;6;29;4;5;5093;1153903142067328;104;12.0;77;4537;1;0;5;2
64;2536736;2019;6;30;4;5;5093;1153903142067328;104;12.0;77;4537;1;0;6;2
65;2551629;2019;6;11;5;0;4007;1158249232096128;104;12.0;77;1375;0;1;1;2
66;2551630;2019;6;12;5;0;4007;1158249232096128;104;12.0;77;1375;1;1;2;2
67;2551632;2019;6;13;4;5;4007;1158249232096128;104;12.0;77;1375;0;1;3;2
68;2552297;2019;6;4;5;0;4007;1158249232096128;104;12.0;77;1375;0;1;1;2
69;2552299;2019;6;5;5;0;4007;1158249232096128;104;12.0;77;1375;0;1;2;2
70;2552301;2019;6;6;4;5;4007;1158249232096128;104;12.0;77;1375;0;1;3;2
71;3020462;2018;5;21;23;2;1265;1243804854404224;104;12.0;200;1265;0;1;0;2
72;3020463;2018;5;22;23;2;1265;1243804854404224;104;12.0;200;1265;0;1;1;2
73;3107974;2018;6;12;22;5;5090;1215121190635648;104;12.0;84;5090;1;1;1;2
74;3107975;2018;6;12;22;5;5090;1215121190635648;104;12.0;84;5090;1;1;1;2
75;3231827;2018;12;24;4;5;4005;1236419381976448;104;12.0;77;4537;1;0;0;4
76;3287132;2018;12;22;5;0;5039;1247425511834752;104;12.0;200;9413;0;1;5;4
77;3576688;2018;6;12;23;0;4042;1228346187665024;104;12.0;200;4042;1;1;1;2
78;3576689;2018;6;12;23;0;4042;1228346187665024;104;12.0;200;4042;1;1;1;2
79;3592521;2019;7;28;4;4;5093;1153903142067328;104;12.0;77;4537;1;0;6;3
80;3601887;2019;7;1;4;4;5093;1153903142067328;104;12.0;77;4537;0;0;0;3
81;3601888;2019;7;15;4;4;5093;1153903142067328;104;12.0;77;4537;0;0;0;3
82;3601889;2019;7;16;4;4;5093;1153903142067328;104;12.0;77;4537;1;0;1;3
83;3601890;2019;7;19;4;4;5093;1153903142067328;104;12.0;77;4537;0;0;4;3
84;3601891;2019;7;20;4;4;5093;1153903142067328;104;12.0;77;4537;1;0;5;3
85;3623296;2018;6;20;23;2;1264;1243804854404224;104;12.0;200;1264;0;1;2;2
86;3623298;2018;6;21;23;2;1265;1243804854404224;104;12.0;200;1265;0;1;3;2
87;4160330;2018;7;17;22;5;5090;1215121190635648;104;12.0;84;5090;0;0;1;3
88;4160331;2018;7;17;22;5;5090;1215121190635648;104;12.0;84;5090;0;0;1;3
89;4249544;2018;7;24;23;5;2625;1244691362109056;104;12.0;200;2625;0;0;1;3
90;4249545;2018;7;24;23;5;2625;1244691362109056;104;12.0;200;2625;0;0;1;3
91;4375531;2018;7;7;1;2;2625;1206289113176960;104;12.0;200;2625;1;0;5;3
92;4800530;2018;8;18;22;5;5090;1259350085490304;104;12.0;200;5090;0;0;5;3
93;5127002;2018;9;4;22;5;5090;1200023702230656;104;12.0;200;5090;0;1;1;3
94;5253082;2018;9;16;23;4;2625;1230481189064320;104;12.0;76;2692;0;1;6;3
95;5363183;2018;9;26;23;0;4043;1257031336090240;104;12.0;200;4043;0;1;2;3
96;5363184;2018;9;26;23;0;4043;1257031336090240;104;12.0;200;4043;0;1;2;3
97;5768784;2019;6;12;5;0;4005;1236419381976448;104;12.0;77;4537;1;1;2;2
98;5768785;2019;6;22;4;5;4005;1236419381976448;104;12.0;77;4537;0;0;5;2
99;5969632;2019;6;8;4;5;5039;1281209047797376;104;12.0;76;1372;0;0;5;2
100;6280749;2019;7;2;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;1;3
101;6280750;2019;7;3;4;5;4005;1152747647622528;104;12.0;77;2521;1;1;2;3
102;6280751;2019;7;4;4;5;4005;1152747647622528;104;12.0;77;2521;0;1;3;3
