;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;2440;2019;3;20;9;4;1952;1261326971521152;23;11.0;85;1989;0;1;2;1
1;2441;2019;3;27;15;4;1952;1261326971521152;23;21.0;85;1989;0;1;2;1
2;7311;2019;3;7;8;0;1994;1262439109121920;23;22.0;85;1249;0;0;3;1
3;7312;2019;3;9;8;0;2645;1262439109121920;23;12.0;85;1249;0;0;5;1
4;7313;2019;3;10;8;0;1994;1262439109121920;23;22.0;85;1249;0;1;6;1
5;7314;2019;3;11;8;0;1994;1262439109121920;23;22.0;85;1249;0;1;0;1
6;7315;2019;3;12;10;1;1994;1262439109121920;23;22.0;85;1249;0;1;1;1
7;7316;2019;3;13;12;0;1994;1262439109121920;23;22.0;85;1249;0;1;2;1
8;7317;2019;3;14;8;0;1994;1262439109121920;23;22.0;85;1249;0;1;3;1
9;7318;2019;3;16;7;5;1994;1262439109121920;23;22.0;85;1249;1;1;5;1
10;7319;2019;3;22;14;4;1994;1262439109121920;23;22.0;85;1249;0;1;4;1
11;7320;2019;3;22;14;4;1994;1262439109121920;23;22.0;85;1249;0;1;4;1
12;7321;2019;3;26;12;0;1990;1262439109121920;23;22.0;85;1249;0;1;1;1
13;7322;2019;3;27;12;0;1994;1262439109121920;23;22.0;85;1249;0;1;2;1
14;7323;2019;3;28;8;0;2645;1262439109121920;23;22.0;85;1249;0;1;3;1
15;8815;2019;3;6;10;1;1996;1262578558654080;23;22.0;76;1249;0;1;2;1
16;8816;2019;3;6;11;4;1951;1262578558654080;23;21.0;76;1996;0;1;2;1
17;9531;2019;3;7;10;1;1996;1262578558654080;23;22.0;76;1249;0;0;3;1
18;9532;2019;3;8;10;1;2645;1262578558654080;23;12.0;76;1249;1;0;4;1
19;14483;2019;3;4;10;2;2004;1263776452330624;23;22.0;76;1249;0;1;0;1
20;14484;2019;3;22;10;2;2004;1263776452330624;23;22.0;76;1249;0;1;4;1
21;28680;2019;3;26;10;1;1995;1265841654812288;23;22.0;200;1249;0;1;1;1
22;33583;2019;3;21;7;5;1990;1267942570607744;23;22.0;200;1249;0;1;3;1
23;34363;2019;3;27;7;4;1990;1267942570607744;23;22.0;200;1249;0;1;2;1
24;35192;2019;3;4;10;1;1995;1267978674787968;23;22.0;200;1995;0;1;0;1
25;35193;2019;3;4;10;1;1995;1267978674787968;23;22.0;200;1249;0;1;0;1
26;36574;2019;3;2;10;1;1993;1268251670497920;23;22.0;85;1995;0;1;5;1
27;36575;2019;3;4;14;2;1993;1268251670497920;23;22.0;85;1249;0;1;0;1
28;36576;2019;3;15;14;3;1993;1268251670497920;23;22.0;85;2007;0;1;4;1
29;36577;2019;3;23;10;0;1993;1268251670497920;23;22.0;85;1249;0;1;5;1
30;36578;2019;3;28;7;5;1993;1268251670497920;23;22.0;85;1249;0;1;3;1
31;36579;2019;3;28;11;4;1951;1268251670497920;23;21.0;85;1993;0;1;3;1
32;36580;2019;3;28;16;0;1993;1268251670497920;23;21.0;85;1951;0;1;3;1
33;36598;2019;3;15;12;1;2645;1268211135961728;23;22.0;200;1249;0;1;4;1
34;36599;2019;3;20;10;0;1991;1268211135961728;23;22.0;200;2007;0;1;2;1
35;36600;2019;3;22;10;0;1991;1268211135961728;23;22.0;200;2007;0;1;4;1
36;36601;2019;3;29;12;1;1997;1268211135961728;23;22.0;200;1948;0;1;4;1
37;37916;2019;3;8;14;0;1225;1268211135961728;23;11.0;200;2644;1;0;4;1
38;37917;2019;3;9;16;1;1991;1268211135961728;23;12.0;200;1249;0;0;5;1
39;50428;2019;3;2;12;0;1995;1218838209512576;23;21.0;85;1951;0;1;5;1
40;51904;2019;3;25;8;1;2751;1271497457944704;23;22.0;28;1249;0;1;0;1
41;58304;2019;3;13;7;5;1992;1273702526572416;23;22.0;200;2007;0;1;2;1
42;63611;2019;3;2;14;4;2006;1274831698150528;23;22.0;200;2006;0;1;5;1
43;63612;2019;3;8;8;1;2006;1274831698150528;23;22.0;200;2006;1;0;4;1
44;63615;2019;3;20;6;4;2006;1274831698150528;23;22.0;200;2006;0;1;2;1
45;71615;2019;3;7;7;5;1991;1277035016373376;23;22.0;200;2007;0;0;3;1
46;71616;2019;3;11;16;1;1990;1277035016373376;23;12.0;200;1249;0;1;0;1
47;71617;2019;3;12;12;0;2645;1277035016373376;23;22.0;200;1249;0;1;1;1
48;72100;2019;3;15;11;4;1952;1277765160813696;23;21.0;200;1952;0;1;4;1
49;72101;2019;3;15;11;4;1952;1277765160813696;23;21.0;200;1995;0;1;4;1
50;77026;2019;3;7;16;1;1999;1275664921805952;23;12.0;200;1999;0;0;3;1
51;78663;2019;3;1;14;3;2001;1223962105496704;23;22.0;200;2001;0;0;4;1
52;78665;2019;3;18;16;1;2001;1223962105496704;23;22.0;200;2001;0;1;0;1
53;93436;2019;3;1;10;0;1992;1284660866407040;23;22.0;200;1249;0;0;4;1
54;93437;2019;3;2;10;0;1992;1284660866407040;23;22.0;200;1249;0;1;5;1
55;93438;2019;3;12;10;0;1992;1284660866407040;23;22.0;200;1249;0;1;1;1
56;93439;2019;3;13;7;5;1992;1284660866407040;23;22.0;200;1249;0;1;2;1
57;93440;2019;3;14;10;0;1992;1284660866407040;23;22.0;200;1249;0;1;3;1
58;93441;2019;3;15;10;0;1992;1284660866407040;23;22.0;200;1249;0;1;4;1
59;93787;2019;3;21;12;1;1990;1284515772123776;23;12.0;85;1948;0;1;3;1
60;95124;2019;3;16;10;0;1992;1284660866407040;23;22.0;200;1249;1;1;5;1
61;95125;2019;3;18;7;5;1992;1284660866407040;23;22.0;200;1249;0;1;0;1
62;95126;2019;3;19;7;5;1992;1284660866407040;23;22.0;200;1249;0;1;1;1
63;95127;2019;3;27;10;0;1992;1284660866407040;23;22.0;200;1249;0;1;2;1
64;107315;2019;3;7;12;1;1990;1289100246206080;23;12.0;23;1249;0;0;3;1
65;139233;2019;3;4;10;0;1990;1235127943187072;23;22.0;84;1249;0;1;0;1
66;139234;2019;3;8;10;0;1990;1235127943187072;23;12.0;84;1249;1;0;4;1
67;153474;2019;3;11;8;0;1996;1237023101043840;23;22.0;200;1947;0;1;0;1
68;153475;2019;3;12;8;0;1996;1237023101043840;23;22.0;200;2007;0;1;1;1
69;154528;2019;5;4;7;5;1991;1174605956275584;23;22.0;76;1249;0;1;5;2
70;154529;2019;5;14;7;5;1991;1174605956275584;23;22.0;76;1249;0;1;1;2
71;154530;2019;5;14;9;4;1951;1174605956275584;23;11.0;76;1989;0;1;1;2
72;154531;2019;5;16;7;5;1991;1174605956275584;23;22.0;76;1991;0;1;3;2
73;154532;2019;5;16;12;1;1991;1174605956275584;23;12.0;76;1249;0;1;3;2
74;154533;2019;5;18;7;5;1991;1174605956275584;23;22.0;76;1249;1;1;5;2
75;154534;2019;5;20;7;5;1991;1174605956275584;23;22.0;76;1249;0;1;0;2
76;154535;2019;5;20;9;4;1951;1174605956275584;23;11.0;76;1989;0;1;0;2
77;154536;2019;5;22;7;5;1991;1174605956275584;23;22.0;76;1249;0;1;2;2
78;154537;2019;5;22;9;4;1951;1174605956275584;23;11.0;76;1989;0;1;2;2
79;154538;2019;5;24;7;5;1991;1174605956275584;23;22.0;76;1249;0;1;4;2
80;157578;2019;4;8;8;0;1996;1201183211804544;23;22.0;85;1249;1;0;0;2
81;157579;2019;4;9;8;0;1996;1201183211804544;23;22.0;85;1948;0;0;1;2
82;157580;2019;4;9;10;2;1948;1201183211804544;23;22.0;85;1249;0;0;1;2
83;157581;2019;4;10;16;0;1996;1201183211804544;23;21.0;85;1950;0;1;2;2
84;157582;2019;4;12;10;1;1996;1201183211804544;23;22.0;85;1249;0;1;4;2
85;157583;2019;4;15;12;0;1996;1201183211804544;23;21.0;85;1951;1;1;0;2
86;157584;2019;4;16;8;0;1996;1201183211804544;23;22.0;85;1948;1;1;1;2
87;157585;2019;4;23;10;1;1996;1201183211804544;23;22.0;85;1249;0;1;1;2
88;157586;2019;4;25;8;0;1996;1201183211804544;23;22.0;85;1996;0;1;3;2
89;157587;2019;4;25;8;0;1996;1201183211804544;23;22.0;85;1249;0;1;3;2
90;157588;2019;4;25;11;4;1950;1201183211804544;23;21.0;85;1996;0;1;3;2
91;157589;2019;4;25;16;0;1996;1201183211804544;23;21.0;85;1950;0;1;3;2
92;157590;2019;4;28;10;1;1996;1201183211804544;23;22.0;85;2000;1;1;6;2
93;165261;2018;12;10;14;4;2006;1135064329834112;23;22.0;200;2006;1;1;0;4
94;165262;2018;12;18;8;1;2006;1135064329834112;23;22.0;200;2006;0;1;1;4
95;165263;2018;12;21;10;2;2006;1135064329834112;23;22.0;200;2006;0;1;4;4
96;165264;2018;12;27;16;2;2006;1135064329834112;23;22.0;200;2006;0;0;3;4
97;165442;2018;12;27;15;4;1950;1136060896464512;23;21.0;200;1989;0;0;3;4
98;172913;2018;12;21;10;1;1995;1131761499983488;23;22.0;200;2007;0;1;4;4
99;172914;2018;12;26;10;1;1995;1131761499983488;23;22.0;200;1249;0;0;2;4
100;182424;2019;3;16;16;0;1995;1162354417815168;23;22.0;200;1995;1;1;5;1
101;182425;2019;3;17;8;0;1995;1162354417815168;23;22.0;200;1995;0;1;6;1
102;182715;2019;3;31;8;0;1995;1162354417815168;23;22.0;200;1995;0;1;6;1
103;182992;2019;3;15;11;4;1224;1162272949815936;23;21.0;84;1989;0;1;4;1
104;198543;2019;3;1;8;0;1996;1166000976973440;23;22.0;200;1996;0;0;4;1
105;198544;2019;3;1;8;0;1996;1166000976973440;23;22.0;200;1996;0;0;4;1
106;198545;2019;3;1;14;1;2750;1166000976973440;23;11.0;200;1987;0;0;4;1
107;198547;2019;3;4;10;1;1996;1166000976973440;23;22.0;200;1948;0;1;0;1
108;198548;2019;3;8;10;1;2645;1166000976973440;23;12.0;200;1948;1;0;4;1
109;198549;2019;3;12;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;1;1
110;198550;2019;3;12;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;1;1
111;198551;2019;3;12;12;0;1996;1166000976973440;23;22.0;200;2751;0;1;1;1
112;198552;2019;3;12;14;1;2750;1166000976973440;23;11.0;200;2750;0;1;1;1
113;198553;2019;3;13;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;2;1
114;198554;2019;3;14;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;3;1
115;198555;2019;3;15;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;4;1
116;198556;2019;3;15;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;4;1
117;198557;2019;3;15;12;0;1996;1166000976973440;23;22.0;200;2751;0;1;4;1
118;198561;2019;3;19;14;1;2750;1166000976973440;23;11.0;200;2750;0;1;1;1
119;198562;2019;3;19;14;1;2750;1166000976973440;23;11.0;200;1987;0;1;1;1
120;198563;2019;3;20;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;2;1
121;198564;2019;3;20;8;0;1996;1166000976973440;23;22.0;200;1996;0;1;2;1
122;198565;2019;3;20;12;0;1996;1166000976973440;23;21.0;200;2750;0;1;2;1
123;198566;2019;3;20;14;0;2750;1166000976973440;23;11.0;200;2750;0;1;2;1
124;198567;2019;3;20;14;0;2750;1166000976973440;23;11.0;200;1987;0;1;2;1
