;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;146;2019;3;25;12;2;4932;1260327053183616;381;22.0;200;4923;0;1;0;1
1;4983;2019;3;18;18;0;4928;1261650981444992;381;11.0;79;4185;0;1;0;1
2;4984;2019;3;19;16;5;4930;1261650981444992;381;12.0;79;5090;0;1;1;1
3;4986;2019;3;20;21;1;4905;1261650981444992;381;11.0;79;4185;0;1;2;1
4;4987;2019;3;22;7;4;4932;1261650981444992;381;12.0;79;5090;0;1;4;1
5;4988;2019;3;22;8;2;4924;1261650981444992;381;11.0;79;4924;0;1;4;1
6;4991;2019;3;22;19;2;4932;1261650981444992;381;12.0;79;4922;0;1;4;1
7;4995;2019;3;25;7;0;4932;1261650981444992;381;52.0;79;4923;0;1;0;1
8;4996;2019;3;25;7;1;4973;1261650981444992;381;11.0;79;4928;0;1;0;1
9;4997;2019;3;25;7;4;4932;1261650981444992;381;12.0;79;4922;0;1;0;1
10;4998;2019;3;25;9;4;4905;1261650981444992;381;21.0;79;4924;0;1;0;1
11;5209;2019;3;5;9;5;4928;1261650981444992;381;11.0;79;4185;0;1;1;1
12;5210;2019;3;6;7;4;4932;1261650981444992;381;12.0;79;4932;0;1;2;1
13;5211;2019;3;6;8;1;4973;1261650981444992;381;11.0;79;4928;0;1;2;1
14;5212;2019;3;6;8;3;4930;1261650981444992;381;12.0;79;4932;0;1;2;1
15;5213;2019;3;6;9;3;4973;1261650981444992;381;21.0;79;4928;0;1;2;1
16;6469;2019;3;25;21;0;4905;1261704400427648;381;11.0;200;4905;0;1;0;1
17;7105;2019;3;4;14;4;4164;1262380179607168;381;12.0;200;5090;0;1;0;1
18;7349;2019;3;25;11;1;4930;1211815395413632;381;22.0;200;4922;0;1;0;1
19;20139;2019;3;4;8;4;4930;1264841462009472;381;12.0;200;4920;0;1;0;1
20;20140;2019;3;5;8;4;4164;1264841462009472;381;12.0;200;4923;0;1;1;1
21;20141;2019;3;14;8;4;4164;1264841462009472;381;12.0;200;4922;0;1;3;1
22;20142;2019;3;22;8;4;4164;1264841462009472;381;12.0;200;4922;0;1;4;1
23;21259;2019;3;25;8;4;4164;1264841462009472;381;12.0;200;4922;0;1;0;1
24;21260;2019;3;27;8;4;4164;1264841462009472;381;12.0;200;4922;0;1;2;1
25;28600;2019;3;7;7;1;4973;1266124856380032;381;11.0;76;4973;0;0;3;1
26;28601;2019;3;11;7;1;4973;1266124856380032;381;11.0;76;4973;0;1;0;1
27;28602;2019;3;12;7;2;4973;1266124856380032;381;11.0;76;4973;0;1;1;1
28;28603;2019;3;13;7;1;4973;1266124856380032;381;11.0;76;4904;0;1;2;1
29;28604;2019;3;14;7;1;4973;1266124856380032;381;11.0;76;4973;0;1;3;1
30;28605;2019;3;18;7;1;4973;1266124856380032;381;11.0;76;4973;0;1;0;1
31;28606;2019;3;27;7;1;4973;1266124856380032;381;11.0;76;4973;0;1;2;1
32;28607;2019;3;28;7;1;4973;1266124856380032;381;11.0;76;4973;0;1;3;1
33;33046;2019;3;21;14;2;4928;1266852986772096;381;71.0;200;4928;0;1;3;1
34;33822;2019;3;15;11;1;4165;1216346588072576;381;22.0;200;4165;0;1;4;1
35;33823;2019;3;15;11;1;4165;1216346588072576;381;22.0;200;4934;0;1;4;1
36;43423;2019;3;9;11;1;4932;1210786223906176;381;12.0;200;4932;0;0;5;1
37;43424;2019;3;11;8;4;4932;1210786223906176;381;12.0;200;4932;0;1;0;1
38;44864;2019;3;4;7;4;4930;1218345494991232;381;12.0;200;5090;0;1;0;1
39;44865;2019;3;5;7;3;4930;1218345494991232;381;12.0;200;5090;0;1;1;1
40;44866;2019;3;12;7;4;4930;1218345494991232;381;12.0;200;5090;0;1;1;1
41;46718;2019;3;8;11;1;4165;1270440899008128;381;22.0;200;4165;1;0;4;1
42;46719;2019;3;11;11;1;4165;1270440899008128;381;22.0;200;4923;0;1;0;1
