;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;1225;2019;3;28;9;4;2311;1261211948502656;224;11.0;84;1326;0;1;3;1
1;11317;2019;3;1;8;0;2309;1262461112897152;224;12.0;200;2692;0;0;4;1
2;11318;2019;3;19;12;5;1335;1262461112897152;224;12.0;200;1335;0;1;1;1
3;11319;2019;3;19;12;5;1335;1262461112897152;224;12.0;200;2582;0;1;1;1
4;28386;2019;3;13;7;3;1333;1266793399802496;224;12.0;76;1934;0;1;2;1
5;36563;2019;3;12;9;5;2661;1268233281886848;224;11.0;200;1326;0;1;1;1
6;36564;2019;3;18;10;0;2312;1268233281886848;224;11.0;200;1324;0;1;0;1
7;49734;2019;3;7;10;1;2564;1270455789313152;224;11.0;200;1326;0;0;3;1
8;49735;2019;3;11;18;0;2564;1270455789313152;224;11.0;200;2564;0;1;0;1
9;49736;2019;3;20;11;3;2564;1270455789313152;224;11.0;200;1326;0;1;2;1
10;69239;2019;3;11;15;0;2564;1276865500764800;224;11.0;73;1928;0;1;0;1
11;69240;2019;3;14;10;0;2564;1276865500764800;224;11.0;73;1926;0;1;3;1
12;69241;2019;3;14;15;0;2564;1276865500764800;224;11.0;73;2564;0;1;3;1
13;69242;2019;3;15;15;0;2564;1276865500764800;224;11.0;73;1926;0;1;4;1
14;69243;2019;3;18;15;0;2564;1276865500764800;224;11.0;73;1928;0;1;0;1
15;69432;2019;3;6;18;0;2564;1276865500764800;224;11.0;73;1926;0;1;2;1
16;75338;2019;3;9;8;4;2661;1278962377248384;224;11.0;84;1326;0;0;5;1
17;75339;2019;3;11;9;5;2661;1278962377248384;224;11.0;84;1326;0;1;0;1
18;75340;2019;3;16;8;4;2661;1278962377248384;224;11.0;84;1326;1;1;5;1
19;75341;2019;3;16;9;3;1327;1278962377248384;224;12.0;84;1327;1;1;5;1
20;75342;2019;3;17;8;4;2566;1278962377248384;224;11.0;84;1326;0;1;6;1
21;75343;2019;3;18;10;0;2661;1278962377248384;224;11.0;84;1324;0;1;0;1
22;75344;2019;3;21;17;5;2661;1278962377248384;224;11.0;84;1926;0;1;3;1
23;75345;2019;3;23;8;4;2661;1278962377248384;224;11.0;84;1318;0;1;5;1
24;75346;2019;3;24;10;3;1935;1278962377248384;224;31.0;84;1326;0;1;6;1
25;82911;2019;3;6;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;2;1
26;82912;2019;3;7;9;5;2661;1281161671101056;224;11.0;85;1326;0;0;3;1
27;82913;2019;3;8;9;5;2661;1281161671101056;224;11.0;85;1326;1;0;4;1
28;82914;2019;3;8;10;3;1327;1281161671101056;224;12.0;85;1332;1;0;4;1
29;82915;2019;3;12;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;1;1
30;82916;2019;3;14;10;0;2661;1281161671101056;224;11.0;85;1326;0;1;3;1
31;82917;2019;3;15;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;4;1
32;82918;2019;3;15;10;3;1327;1281161671101056;224;12.0;85;1339;0;1;4;1
33;82919;2019;3;19;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;1;1
34;82920;2019;3;21;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;3;1
35;82921;2019;3;22;9;5;2661;1281161671101056;224;11.0;85;1323;0;1;4;1
36;82922;2019;3;26;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;1;1
37;82923;2019;3;28;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;3;1
38;82924;2019;3;29;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;4;1
39;83545;2019;3;1;9;5;2661;1281161671101056;224;11.0;85;1326;0;0;4;1
40;83546;2019;3;1;10;3;1327;1281161671101056;224;12.0;85;2394;0;0;4;1
41;83547;2019;3;4;9;5;2661;1281161671101056;224;11.0;85;1326;0;1;0;1
42;84920;2019;3;30;8;5;1935;1278962377248384;224;31.0;84;1326;0;1;5;1
43;88574;2019;3;1;11;3;2314;1283354793695872;224;11.0;84;1342;0;0;4;1
44;88575;2019;3;21;11;3;2314;1283354793695872;224;11.0;84;1326;0;1;3;1
45;90912;2019;3;7;7;3;1327;1283576251565184;224;12.0;85;2313;0;0;3;1
46;90913;2019;3;8;7;3;1327;1283576251565184;224;12.0;85;2313;1;0;4;1
47;90914;2019;3;11;7;2;2537;1283576251565184;224;12.0;85;2313;0;1;0;1
48;90915;2019;3;12;7;2;1330;1283576251565184;224;12.0;85;2313;0;1;1;1
49;90916;2019;3;14;7;3;1327;1283576251565184;224;12.0;85;2313;0;1;3;1
50;90917;2019;3;15;7;2;2537;1283576251565184;224;12.0;85;2313;0;1;4;1
51;90918;2019;3;18;7;3;1328;1283576251565184;224;12.0;85;2313;0;1;0;1
52;90919;2019;3;19;7;3;1327;1283576251565184;224;12.0;85;2313;0;1;1;1
53;90920;2019;3;21;7;3;1327;1283576251565184;224;12.0;85;2313;0;1;3;1
54;90921;2019;3;21;14;5;2313;1283576251565184;224;11.0;85;1318;0;1;3;1
55;90922;2019;3;26;7;3;1327;1283576251565184;224;12.0;85;2313;0;1;1;1
