;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;12198;2019;3;1;7;4;4159;1263520632099200;330;61.0;200;4159;0;0;4;1
1;12199;2019;3;1;9;4;4159;1263520632099200;330;11.0;200;4067;0;0;4;1
2;12200;2019;3;6;8;4;5068;1263520632099200;330;61.0;200;4067;0;1;2;1
3;12201;2019;3;8;9;5;4190;1263520632099200;330;11.0;200;4067;1;0;4;1
4;12202;2019;3;11;9;4;5068;1263520632099200;330;11.0;200;4067;0;1;0;1
5;12203;2019;3;18;7;4;4068;1263520632099200;330;61.0;200;4128;0;1;0;1
6;12204;2019;3;18;9;4;4128;1263520632099200;330;11.0;200;4067;0;1;0;1
7;12205;2019;3;27;9;4;5068;1263520632099200;330;11.0;200;4067;0;1;2;1
8;12206;2019;3;29;9;4;4159;1263520632099200;330;11.0;200;4067;0;1;4;1
9;18963;2019;3;4;14;5;2737;1264679058300032;330;11.0;200;4159;0;1;0;1
10;19837;2019;3;9;11;0;5034;1213953884180096;330;11.0;200;4118;0;0;5;1
11;24557;2019;3;1;6;4;2737;1265852393609856;330;51.0;200;4119;0;0;4;1
12;24558;2019;3;6;6;4;4299;1265852393609856;330;51.0;200;5213;0;1;2;1
13;24559;2019;3;7;6;4;4159;1265852393609856;330;11.0;200;4159;0;0;3;1
14;24560;2019;3;11;6;4;2737;1265852393609856;330;51.0;200;5213;0;1;0;1
15;24561;2019;3;18;6;4;4069;1265852393609856;330;51.0;200;5213;0;1;0;1
16;24562;2019;3;21;6;4;4947;1265852393609856;330;51.0;200;4159;0;1;3;1
17;24563;2019;3;29;6;4;2737;1265852393609856;330;51.0;200;4067;0;1;4;1
18;25332;2019;3;3;9;4;2737;1265820179975808;330;11.0;84;5068;0;1;6;1
19;25333;2019;3;6;10;3;4127;1265820179975808;330;11.0;84;4190;0;1;2;1
20;25334;2019;3;14;9;4;4127;1265820179975808;330;61.0;84;4798;0;1;3;1
21;27402;2019;3;9;9;5;4068;1266004997787264;330;11.0;76;5213;0;0;5;1
22;27403;2019;3;14;20;0;4159;1266004997787264;330;11.0;76;4313;0;1;3;1
23;27405;2019;3;15;17;3;5027;1266004997787264;330;11.0;76;4313;0;1;4;1
24;27406;2019;3;16;18;3;4190;1266004997787264;330;11.0;76;4313;1;1;5;1
25;29091;2019;3;6;8;5;5072;1266821043735168;330;11.0;84;4307;0;1;2;1
26;29092;2019;3;14;8;5;5074;1266821043735168;330;11.0;84;4798;0;1;3;1
27;36669;2019;3;14;9;4;4127;1268169663466112;330;61.0;84;4798;0;1;3;1
28;36670;2019;3;14;12;1;4798;1268169663466112;330;11.0;84;4798;0;1;3;1
29;36671;2019;3;23;9;4;5075;1268169663466112;330;11.0;84;4190;0;1;5;1
30;53368;2019;3;1;8;5;4798;1271584702874752;330;61.0;200;4160;0;0;4;1
31;53369;2019;3;4;8;5;4159;1271584702874752;330;61.0;200;4160;0;1;0;1
32;54676;2019;3;21;10;2;4159;1272607575332736;330;11.0;200;4159;0;1;3;1
33;54677;2019;3;21;10;2;4159;1272607575332736;330;11.0;200;5068;0;1;3;1
34;54678;2019;3;21;14;2;5068;1272607575332736;330;11.0;200;5068;0;1;3;1
35;56315;2019;3;4;12;4;4159;1273366437514880;330;11.0;84;4190;0;1;0;1
36;56472;2019;3;11;11;3;2737;1273366437514880;330;11.0;84;4190;0;1;0;1
37;56473;2019;3;22;10;0;4069;1273366437514880;330;11.0;84;5085;0;1;4;1
38;59834;2019;3;19;19;3;4159;1220757651541632;330;61.0;200;4159;0;1;1;1
39;66059;2019;3;1;16;5;4190;1275649891653504;330;61.0;200;4119;0;0;4;1
40;66060;2019;3;7;16;0;4159;1275649891653504;330;11.0;200;4159;0;0;3;1
41;66061;2019;3;15;16;0;5034;1275649891653504;330;11.0;200;4798;0;1;4;1
42;66062;2019;3;18;15;5;5034;1275649891653504;330;11.0;200;4798;0;1;0;1
43;66063;2019;3;18;19;1;4798;1275649891653504;330;61.0;200;4798;0;1;0;1
44;66064;2019;3;18;19;1;4798;1275649891653504;330;61.0;200;4798;0;1;0;1
45;66065;2019;3;19;15;2;5034;1275649891653504;330;11.0;200;4119;0;1;1;1
46;70974;2019;3;15;13;0;4387;1276999048255360;330;11.0;200;4387;0;1;4;1
47;73117;2019;3;11;12;2;2737;1222960843282304;330;61.0;76;4119;0;1;0;1
48;73118;2019;3;13;7;4;4069;1222960843282304;330;61.0;76;4119;0;1;2;1
