;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;3940;2019;3;6;11;2;4351;1211037469462144;357;12.0;85;4357;0;1;2;1
1;5143;2019;3;18;12;5;4358;1261608425643392;357;11.0;77;4348;0;1;0;1
2;5146;2019;3;20;13;0;4358;1261608425643392;357;11.0;77;4348;0;1;2;1
3;5149;2019;3;26;12;0;4358;1261608425643392;357;11.0;77;4348;0;1;1;1
4;5151;2019;3;27;13;0;4358;1261608425643392;357;11.0;77;4348;0;1;2;1
5;5153;2019;3;29;12;5;4358;1261608425643392;357;11.0;77;4348;0;1;4;1
6;5274;2019;3;1;13;0;4358;1261608425643392;357;11.0;77;4348;0;0;4;1
7;5275;2019;3;6;13;0;4358;1261608425643392;357;11.0;77;4348;0;1;2;1
8;44008;2019;3;1;9;1;5163;1269299371921024;357;12.0;84;4356;0;0;4;1
9;44009;2019;3;14;8;2;5163;1269299371921024;357;12.0;84;4357;0;1;3;1
10;53006;2019;3;16;12;0;4358;1271524032924288;357;11.0;84;4358;1;1;5;1
11;53966;2019;3;4;9;2;4351;1219648881052288;357;12.0;84;4351;0;1;0;1
12;53967;2019;3;20;10;1;4365;1219648881052288;357;11.0;84;4348;0;1;2;1
13;63751;2019;3;4;14;1;4362;1275572310331776;357;11.0;200;4348;0;1;0;1
14;95683;2019;3;30;10;0;4362;1283489811810944;357;11.0;76;4348;0;1;5;1
15;116227;2019;3;8;11;2;5163;1292298785345152;357;12.0;200;5163;1;0;4;1
16;185335;2019;3;5;15;1;4358;1162685807084672;357;11.0;200;4348;0;1;1;1
17;185336;2019;3;12;15;0;4358;1162685807084672;357;11.0;200;4348;0;1;1;1
18;185337;2019;3;21;15;1;4358;1162685807084672;357;11.0;200;4348;0;1;3;1
19;185338;2019;3;22;15;0;4358;1162685807084672;357;11.0;200;4348;0;1;4;1
20;185339;2019;3;26;15;1;4358;1162685807084672;357;11.0;200;4348;0;1;1;1
21;185340;2019;3;28;15;1;4358;1162685807084672;357;11.0;200;4348;0;1;3;1
22;185341;2019;3;29;15;1;4358;1162685807084672;357;11.0;200;4348;0;1;4;1
23;197951;2019;3;26;11;2;4351;1165955883489920;357;12.0;200;4357;0;1;1;1
24;202001;2019;3;21;9;1;4348;1166924531453568;357;11.0;84;4367;0;1;3;1
25;202002;2019;3;21;9;2;4349;1166924531453568;357;12.0;84;4349;0;1;3;1
26;202003;2019;3;24;14;1;4348;1166924531453568;357;11.0;84;4348;0;1;6;1
27;202004;2019;3;25;15;2;4348;1166924531453568;357;11.0;84;4348;0;1;0;1
28;202005;2019;3;28;9;1;4348;1166924531453568;357;11.0;84;4348;0;1;3;1
29;202006;2019;3;29;9;1;4348;1166924531453568;357;11.0;84;4348;0;1;4;1
30;202434;2019;3;2;17;2;4352;1166924531453568;357;12.0;84;4357;0;1;5;1
31;202435;2019;3;4;17;1;4348;1166924531453568;357;11.0;84;4348;0;1;0;1
32;202436;2019;3;4;17;2;5163;1166924531453568;357;12.0;84;4357;0;1;0;1
33;202437;2019;3;7;12;1;4365;1166924531453568;357;11.0;84;4348;0;0;3;1
34;202438;2019;3;8;11;2;4348;1166924531453568;357;11.0;84;4348;1;0;4;1
35;202439;2019;3;12;15;2;4348;1166924531453568;357;11.0;84;4348;0;1;1;1
36;202440;2019;3;15;9;1;4348;1166924531453568;357;11.0;84;4348;0;1;4;1
37;206515;2019;3;24;10;0;4358;1168846530697856;357;11.0;85;4348;0;1;6;1
38;220742;2019;3;18;8;0;4359;1172147077467776;357;11.0;85;4363;0;1;0;1
39;220743;2019;3;18;16;1;4359;1172147077467776;357;11.0;85;4348;0;1;0;1
40;220744;2019;3;19;8;0;4359;1172147077467776;357;11.0;85;4348;0;1;1;1
41;220745;2019;3;19;12;2;5163;1172147077467776;357;12.0;85;4356;0;1;1;1
42;220746;2019;3;19;15;1;4359;1172147077467776;357;11.0;85;4348;0;1;1;1
43;220747;2019;3;20;8;0;4359;1172147077467776;357;11.0;85;4359;0;1;2;1
44;220748;2019;3;20;16;1;4359;1172147077467776;357;11.0;85;4348;0;1;2;1
45;220749;2019;3;21;8;1;4359;1172147077467776;357;11.0;85;4348;0;1;3;1
46;220750;2019;3;21;16;0;4358;1172147077467776;357;11.0;85;4348;0;1;3;1
47;220751;2019;3;22;8;0;4359;1172147077467776;357;11.0;85;4348;0;1;4;1
48;220752;2019;3;22;12;2;5163;1172147077467776;357;12.0;85;4356;0;1;4;1
49;220753;2019;3;22;15;1;4359;1172147077467776;357;11.0;85;4348;0;1;4;1
50;220754;2019;3;23;8;0;4359;1172147077467776;357;11.0;85;4348;0;1;5;1
51;220755;2019;3;23;10;1;5163;1172147077467776;357;12.0;85;4357;0;1;5;1
52;220756;2019;3;23;16;0;4358;1172147077467776;357;11.0;85;4348;0;1;5;1
53;220757;2019;3;24;8;0;4359;1172147077467776;357;11.0;85;4348;0;1;6;1
54;220758;2019;3;24;10;1;5163;1172147077467776;357;12.0;85;4356;0;1;6;1
55;220759;2019;3;24;16;0;4359;1172147077467776;357;11.0;85;4348;0;1;6;1
56;220760;2019;3;25;8;1;4359;1172147077467776;357;11.0;85;4359;0;1;0;1
57;220761;2019;3;26;8;0;4359;1172147077467776;357;11.0;85;4359;0;1;1;1
58;220762;2019;3;27;8;0;4359;1172147077467776;357;11.0;85;4348;0;1;2;1
59;220763;2019;3;27;12;2;5163;1172147077467776;357;12.0;85;4356;0;1;2;1
