;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;3332746;2018;11;24;10;3;2418;1197669249011584;20;376.0;200;4537;0;1;5;4
1;3333932;2018;11;24;14;3;4537;1229572804860544;20;375.0;200;2418;0;1;5;4
2;3349820;2018;11;25;15;3;4537;1285791510846080;20;375.0;200;2625;1;1;6;4
3;3350682;2018;11;25;22;1;4537;1255789557601920;20;375.0;200;2418;1;1;6;4
4;3350716;2018;11;25;23;1;4537;1169995433070208;20;443.0;200;2625;1;1;6;4
5;3354615;2018;11;26;7;4;4537;1155861498912128;20;375.0;77;2625;0;1;0;4
6;3354616;2018;11;26;7;4;4537;1194650288151936;20;375.0;77;9413;0;1;0;4
7;3369285;2018;11;26;14;2;2418;1172463575451776;20;376.0;200;4537;0;1;0;4
8;3393475;2018;11;27;7;4;4537;1155861498912128;20;375.0;77;2625;0;1;1;4
9;3441381;2018;11;30;14;0;4537;1187577023780736;20;375.0;200;2625;0;1;4;4
10;3443244;2018;11;30;19;5;4537;1150263952820864;20;375.0;200;2625;0;1;4;4
11;3444513;2018;12;1;6;4;2625;1268028061601408;20;376.0;200;4537;0;1;5;4
12;3445170;2018;12;1;10;5;2418;1156113559604864;20;376.0;200;4537;0;1;5;4
13;3468541;2018;12;2;13;2;2418;1181193215826816;20;376.0;77;4537;1;1;6;4
14;3468864;2018;12;2;14;2;4537;1242975385307776;20;375.0;200;2625;1;1;6;4
15;3470484;2018;12;3;7;4;4537;1167123313219200;20;375.0;200;2418;0;1;0;4
16;3474206;2018;12;3;9;5;4537;1162269197424512;20;375.0;200;2418;0;1;0;4
17;3477542;2018;12;3;13;1;2418;1162269197424512;20;376.0;200;4537;0;1;0;4
18;3477838;2018;12;3;14;0;4537;1195349966671744;20;375.0;200;2625;0;1;0;4
19;3478115;2018;12;3;14;4;2625;1152545649744768;20;376.0;77;4537;0;1;0;4
20;3481462;2018;12;3;19;1;4537;1241623815935616;20;375.0;200;2625;0;1;0;4
21;3483256;2018;12;4;9;1;2418;1235351952575104;20;376.0;200;4537;0;1;1;4
22;3489395;2018;12;5;5;3;2418;1253570530594432;20;376.0;200;4537;1;1;2;4
23;3510133;2018;12;5;10;1;4537;1197669249011584;20;375.0;200;2418;1;1;2;4
24;3510896;2018;12;5;12;2;2418;1216429135058560;20;376.0;200;4537;1;1;2;4
25;3511228;2018;12;5;13;2;2625;1150263952820864;20;376.0;200;4537;1;1;2;4
26;3511409;2018;12;5;13;5;2625;1155861498912128;20;376.0;77;4537;1;1;2;4
27;3534023;2018;12;6;11;0;2625;1173651663509120;20;376.0;200;4537;0;1;3;4
28;3547337;2018;12;7;11;0;4537;1251417151397248;20;375.0;200;2625;0;0;4;4
29;3551348;2018;12;7;14;5;4537;1209897425459840;20;375.0;200;2625;0;0;4;4
30;3555604;2018;12;7;17;2;4537;1241623815935616;20;375.0;200;2625;0;0;4;4
31;3565865;2018;12;8;7;2;2418;1181193215826816;20;376.0;77;4537;0;0;5;4
32;3566706;2018;12;8;12;2;2625;1209897425459840;20;376.0;200;4537;0;0;5;4
33;3569428;2018;12;9;14;0;4537;1242975385307776;20;375.0;200;2625;0;1;6;4
34;3569900;2018;11;24;6;4;2625;1268028061601408;20;376.0;200;4537;0;1;5;4
35;3573711;2018;11;24;18;2;2418;1233007708821120;20;376.0;200;4537;0;1;5;4
36;3576934;2018;12;10;9;4;4537;1211903313335936;20;375.0;81;2625;1;1;0;4
37;3578404;2018;12;10;11;0;2625;1172666363563648;20;376.0;200;4537;1;1;0;4
38;3578758;2018;12;10;11;4;4537;1261613533255296;20;375.0;200;2625;1;1;0;4
39;3580481;2018;11;26;5;3;2625;1253570530594432;20;376.0;200;4537;0;1;0;4
40;3604144;2018;11;28;7;4;2625;1163495683737728;20;376.0;200;4537;0;1;2;4
41;3604156;2018;11;28;7;4;4537;1155861498912128;20;375.0;77;2625;0;1;2;4
42;3614594;2018;12;11;12;2;2418;1219509029328512;20;376.0;200;4537;0;1;1;4
43;3616646;2018;12;11;14;5;4537;1164773966108288;20;375.0;200;2625;0;1;1;4
44;3618220;2018;12;11;16;1;2418;1182422922320512;20;376.0;200;4537;0;1;1;4
45;3622361;2018;11;28;15;0;2625;1155861498912128;20;376.0;77;4537;0;1;2;4
46;3626210;2018;11;28;17;0;2625;1249488973028480;20;375.0;200;9413;0;1;2;4
47;3627708;2018;12;11;21;1;4537;1242975385307776;20;375.0;200;2625;0;1;1;4
48;3641168;2018;12;12;11;0;2418;1182422922320512;20;376.0;200;4537;0;1;2;4
49;3643734;2018;12;12;12;2;2418;1173651663509120;20;376.0;200;4537;0;1;2;4
50;3647848;2018;12;12;14;0;4537;1187577023780736;20;375.0;200;2625;0;1;2;4
51;3649565;2018;12;12;14;3;4537;1195349966671744;20;375.0;200;2625;0;1;2;4
52;3653314;2018;12;12;16;1;4537;1173651663509120;20;375.0;200;9413;0;1;2;4
53;3653315;2018;12;12;16;1;4537;1202238023158400;20;375.0;200;2625;0;1;2;4
54;3659817;2018;12;12;18;5;4537;1251417151397248;20;375.0;200;2625;0;1;2;4
55;3670138;2018;12;13;9;1;2625;1172666363563648;20;376.0;200;4537;0;1;3;4
56;3689807;2018;11;29;9;4;2625;1172666363563648;20;376.0;200;4537;0;1;3;4
57;3694685;2018;11;30;11;1;4537;1182422922320512;20;375.0;200;9413;0;1;4;4
58;3701035;2018;11;30;15;0;2625;1161507501657728;20;376.0;200;4537;0;1;4;4
59;3703300;2018;12;1;10;3;4537;1172666363563648;20;375.0;200;2625;0;1;5;4
60;3705924;2018;12;13;12;2;2418;1173651663509120;20;376.0;200;4537;0;1;3;4
61;3706030;2018;12;13;12;4;2625;1164773966108288;20;376.0;200;4537;0;1;3;4
62;3708092;2018;12;13;14;1;4537;1187577023780736;20;375.0;200;2625;0;1;3;4
63;3710528;2018;12;1;19;0;4537;1150263952820864;20;375.0;200;2625;0;1;5;4
64;3711221;2018;12;2;9;0;4537;1287883695410816;20;375.0;81;2625;1;1;6;4
65;3712744;2018;12;2;18;2;2625;1186513743072896;20;376.0;200;4537;1;1;6;4
66;3715832;2018;12;3;14;0;4537;1187577023780736;20;375.0;200;2625;0;1;0;4
67;3715833;2018;12;3;14;0;4537;1242975385307776;20;375.0;200;2625;0;1;0;4
68;3717239;2018;12;3;18;1;4537;1251417151397248;20;375.0;200;2625;0;1;0;4
69;3717458;2018;12;3;19;1;4537;1150263952820864;20;375.0;200;2625;0;1;0;4
70;3722729;2018;12;14;7;4;2625;1209897425459840;20;376.0;200;4537;0;1;4;4
71;3723194;2018;12;14;9;1;2625;1264523231841920;20;376.0;200;4537;0;1;4;4
72;3724998;2018;12;14;12;4;2625;1202238023158400;20;376.0;200;4537;0;1;4;4
73;3729207;2018;12;14;15;0;4537;1173651663509120;20;375.0;200;9413;0;1;4;4
74;3754955;2018;12;4;13;3;2625;1150263952820864;20;376.0;200;4537;0;1;1;4
75;3755213;2018;12;4;14;1;4537;1187577023780736;20;375.0;200;2625;0;1;1;4
