;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;8458;2019;3;1;4;1;1409;1262484330536320;137;12.0;77;9213;0;0;4;1
1;8459;2019;3;2;4;1;1409;1262484330536320;137;12.0;77;9213;0;1;5;1
2;8468;2019;3;19;4;0;1409;1262484330536320;137;12.0;77;9213;0;1;1;1
3;8470;2019;3;20;4;0;1409;1262484330536320;137;12.0;77;9213;0;1;2;1
4;8471;2019;3;23;4;1;1409;1262484330536320;137;12.0;77;9213;0;1;5;1
5;8473;2019;3;25;4;0;1409;1262484330536320;137;12.0;77;9213;0;1;0;1
6;8474;2019;3;26;4;1;1409;1262484330536320;137;12.0;77;9213;0;1;1;1
7;9877;2019;3;1;5;1;1950;1262636671977600;137;12.0;23;9213;0;0;4;1
8;9879;2019;3;8;5;0;1268;1262636671977600;137;12.0;23;9213;1;0;4;1
9;9880;2019;3;12;5;1;1268;1262636671977600;137;12.0;23;9213;0;1;1;1
10;9881;2019;3;13;5;1;1268;1262636671977600;137;12.0;23;9213;0;1;2;1
11;9883;2019;3;15;5;0;1268;1262636671977600;137;12.0;23;9213;0;1;4;1
12;9884;2019;3;20;5;1;1268;1262636671977600;137;12.0;23;9213;0;1;2;1
13;9885;2019;3;21;5;1;1268;1262636671977600;137;12.0;23;9213;0;1;3;1
14;9886;2019;3;22;5;1;1268;1262636671977600;137;12.0;23;9213;0;1;4;1
15;9887;2019;3;28;5;1;2418;1262636671977600;137;11.0;23;2418;0;1;3;1
16;9888;2019;3;29;5;0;1950;1262636671977600;137;12.0;23;9213;0;1;4;1
17;19449;2019;3;18;3;5;2625;1214003954143616;137;12.0;200;1410;0;1;0;1
18;20152;2019;3;30;5;4;1409;1264853276842624;137;12.0;73;9213;0;1;5;1
19;20348;2019;3;9;5;4;1409;1264853276842624;137;12.0;73;9213;0;0;5;1
20;20353;2019;3;13;5;3;1409;1264853276842624;137;12.0;73;9213;0;1;2;1
21;61546;2019;3;13;5;3;1408;1274571317991296;137;12.0;77;9296;0;1;2;1
22;61547;2019;3;14;5;3;1408;1274571317991296;137;12.0;77;9296;0;1;3;1
23;61559;2019;3;26;5;3;1408;1274571317991296;137;12.0;77;9296;0;1;1;1
24;61560;2019;3;27;5;3;1408;1274571317991296;137;12.0;77;9296;0;1;2;1
25;61878;2019;3;6;5;4;1408;1274571317991296;137;12.0;77;9296;0;1;2;1
26;61879;2019;3;7;5;3;1408;1274571317991296;137;12.0;77;9296;0;0;3;1
27;61880;2019;3;8;5;3;1408;1274571317991296;137;12.0;77;9296;1;0;4;1
28;109970;2019;3;27;5;4;1409;1290080572562048;137;12.0;200;1409;0;1;2;1
29;319240;2019;3;4;5;4;9178;1182415540345472;137;12.0;200;9213;0;1;0;1
30;322158;2019;3;22;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;4;1
31;322159;2019;3;23;4;0;1401;1193562329143168;137;12.0;200;9213;0;1;5;1
32;322160;2019;3;24;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;6;1
33;322161;2019;3;25;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;0;1
34;322163;2019;3;28;4;0;2409;1193562329143168;137;12.0;200;9213;0;1;3;1
35;322164;2019;3;29;4;0;2409;1193562329143168;137;12.0;200;9296;0;1;4;1
36;322165;2019;3;30;4;0;2409;1193562329143168;137;12.0;200;9213;0;1;5;1
37;322564;2019;3;1;4;0;2409;1193562329143168;137;12.0;200;9213;0;0;4;1
38;322565;2019;3;3;3;5;2409;1193562329143168;137;12.0;200;9296;0;1;6;1
39;322566;2019;3;4;4;0;2409;1193562329143168;137;12.0;200;9213;0;1;0;1
40;322567;2019;3;5;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;1;1
41;322568;2019;3;6;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;2;1
42;322569;2019;3;7;3;5;2409;1193562329143168;137;12.0;200;9213;0;0;3;1
43;322570;2019;3;8;3;5;2409;1193562329143168;137;12.0;200;9296;1;0;4;1
44;322571;2019;3;9;3;5;2409;1193562329143168;137;12.0;200;9213;0;0;5;1
45;322572;2019;3;10;4;0;2409;1193562329143168;137;12.0;200;9213;0;1;6;1
46;322573;2019;3;13;4;0;2409;1193562329143168;137;12.0;200;9213;0;1;2;1
47;322574;2019;3;14;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;3;1
48;322575;2019;3;15;4;0;2409;1193562329143168;137;12.0;200;9213;0;1;4;1
49;322576;2019;3;16;3;5;1290;1193562329143168;137;12.0;200;9213;1;1;5;1
50;322577;2019;3;17;3;5;1290;1193562329143168;137;12.0;200;9213;0;1;6;1
51;322578;2019;3;18;3;5;2625;1193562329143168;137;12.0;200;9213;0;1;0;1
52;322579;2019;3;20;3;5;2409;1193562329143168;137;12.0;200;9213;0;1;2;1
53;322580;2019;3;21;3;5;1290;1193562329143168;137;12.0;200;9213;0;1;3;1
54;354692;2019;3;1;3;4;1271;1199641442999168;137;12.0;200;9296;0;0;4;1
55;354693;2019;3;7;3;4;1271;1199641442999168;137;12.0;200;9296;0;0;3;1
56;354694;2019;3;21;3;4;1271;1199641442999168;137;12.0;200;9296;0;1;3;1
57;463582;2019;3;24;5;2;9424;1218808270969728;137;11.0;77;2625;0;1;6;1
58;473827;2019;3;4;5;1;9424;1216253445561728;137;11.0;76;1385;0;1;0;1
59;482635;2019;3;7;3;1;1383;1222752668307840;137;11.0;76;1387;0;0;3;1
60;482647;2019;3;18;3;1;1384;1222752668307840;137;11.0;76;2625;0;1;0;1
61;572105;2019;3;22;5;2;1381;1239229232273536;137;11.0;76;1391;0;1;4;1
62;572108;2019;3;24;5;3;1381;1239229232273536;137;11.0;76;1391;0;1;6;1
63;572110;2019;3;25;3;0;9419;1239229232273536;137;11.0;76;1391;0;1;0;1
64;587581;2019;3;2;5;4;1409;1241787024692864;137;12.0;84;9213;0;1;5;1
65;587582;2019;3;3;5;4;1409;1241787024692864;137;12.0;84;9213;0;1;6;1
66;587583;2019;3;4;5;3;1409;1241787024692864;137;12.0;84;9213;0;1;0;1
67;587585;2019;3;6;5;4;1409;1241787024692864;137;12.0;84;9213;0;1;2;1
68;587588;2019;3;7;5;4;1409;1241787024692864;137;12.0;84;9213;0;0;3;1
69;587589;2019;3;8;5;4;1409;1241787024692864;137;12.0;84;9213;1;0;4;1
70;587591;2019;3;13;5;3;1409;1241787024692864;137;12.0;84;9213;0;1;2;1
71;587592;2019;3;14;5;3;1409;1241787024692864;137;12.0;84;9213;0;1;3;1
72;587605;2019;3;26;5;3;1409;1241787024692864;137;12.0;84;9213;0;1;1;1
73;587608;2019;3;27;5;4;1409;1241787024692864;137;12.0;84;9213;0;1;2;1
74;588203;2019;3;6;3;1;2357;1241917486094976;137;11.0;200;1183;0;1;2;1
75;623638;2019;3;14;3;0;2418;1248399929002624;137;11.0;76;1383;0;1;3;1
76;623641;2019;3;15;3;0;2418;1248399929002624;137;11.0;76;1383;0;1;4;1
77;623644;2019;3;17;3;0;2418;1248399929002624;137;11.0;76;1383;0;1;6;1
78;623646;2019;3;20;3;0;9419;1248399929002624;137;11.0;76;1383;0;1;2;1
79;623647;2019;3;22;3;0;9419;1248399929002624;137;11.0;76;1383;0;1;4;1
80;623648;2019;3;23;3;0;9419;1248399929002624;137;11.0;76;1383;0;1;5;1
81;628465;2019;3;2;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;5;1
82;628470;2019;3;6;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;2;1
83;628471;2019;3;7;5;4;1409;1249463203224704;137;12.0;73;9293;0;0;3;1
84;628473;2019;3;8;5;4;1409;1249463203224704;137;12.0;73;9293;1;0;4;1
85;628474;2019;3;9;5;4;1409;1249463203224704;137;12.0;73;9293;0;0;5;1
86;628479;2019;3;13;5;3;1409;1249463203224704;137;12.0;73;9293;0;1;2;1
87;628480;2019;3;14;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;3;1
88;628493;2019;3;23;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;5;1
89;628495;2019;3;26;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;1;1
90;628496;2019;3;27;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;2;1
91;628499;2019;3;30;5;4;1409;1249463203224704;137;12.0;73;9293;0;1;5;1
92;631236;2019;3;6;5;4;1409;1250269992476032;137;12.0;76;9213;0;1;2;1
93;631237;2019;3;7;5;4;1409;1250269992476032;137;12.0;76;9213;0;0;3;1
94;631238;2019;3;8;5;4;1409;1250269992476032;137;12.0;76;9213;1;0;4;1
95;631243;2019;3;14;5;4;1409;1250269992476032;137;12.0;76;9213;0;1;3;1
96;631248;2019;3;26;5;3;1409;1250269992476032;137;12.0;76;9213;0;1;1;1
97;631249;2019;3;27;5;4;1409;1250269992476032;137;12.0;76;9213;0;1;2;1
98;631355;2019;3;4;5;3;1409;1250269992476032;137;12.0;76;9213;0;1;0;1
99;639108;2019;3;1;5;1;1274;1251717115960704;137;12.0;77;1404;0;0;4;1
100;639109;2019;3;4;5;1;1274;1251717115960704;137;12.0;77;1404;0;1;0;1
101;639110;2019;3;6;5;1;1274;1251717115960704;137;12.0;77;1404;0;1;2;1
102;639111;2019;3;7;5;1;1274;1251717115960704;137;12.0;77;1404;0;0;3;1
103;639112;2019;3;8;5;1;1274;1251717115960704;137;12.0;77;1404;1;0;4;1
104;639114;2019;3;11;5;1;1274;1251717115960704;137;12.0;77;1404;0;1;0;1
105;647661;2019;3;31;5;4;1408;1253591600483968;137;12.0;200;1408;0;1;6;1
106;647662;2019;3;31;5;4;1408;1253591600483968;137;12.0;200;1408;0;1;6;1
107;647663;2019;3;31;5;4;1408;1253591600483968;137;12.0;200;9213;0;1;6;1
108;662559;2019;3;21;4;0;2625;1256809877621376;137;12.0;76;1408;0;1;3;1
109;662698;2019;3;11;3;3;1245;1256809877621376;137;11.0;76;1249;0;1;0;1
110;662699;2019;3;11;3;4;1268;1256809877621376;137;12.0;76;1408;0;1;0;1
111;720020;2018;12;1;5;4;1405;1152805099360640;137;12.0;200;1405;0;1;5;4
112;720021;2018;12;1;5;4;1405;1152805099360640;137;12.0;200;9293;0;1;5;4
113;720597;2018;12;31;5;3;1405;1152805099360640;137;12.0;200;1405;1;0;0;4
114;720667;2018;12;11;5;0;1268;1152756774493568;137;12.0;77;1290;0;1;1;4
115;720668;2018;12;13;5;1;1950;1152756774493568;137;12.0;77;1290;0;1;3;4
116;720669;2018;12;18;5;1;1268;1152756774493568;137;12.0;77;1290;0;1;1;4
117;720670;2018;12;19;5;1;1268;1152756774493568;137;12.0;77;1290;0;1;2;4
118;720671;2018;12;20;5;1;1268;1152756774493568;137;12.0;77;1290;0;1;3;4
119;720672;2018;12;21;5;1;1268;1152756774493568;137;12.0;77;2582;0;1;4;4
120;720948;2018;12;5;5;0;1268;1152756774493568;137;12.0;77;1290;1;1;2;4
