;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;19804;2019;3;30;19;1;7255;1264749801527168;34;12.0;200;7255;0;1;5;1
1;644598;2019;3;27;21;3;7811;1252780927700608;34;11.0;200;7811;0;1;2;1
2;1000775;2019;4;23;20;4;7560;1183262454991488;34;11.0;85;7813;0;1;1;2
3;1000776;2019;4;23;21;4;7813;1183262454991488;34;11.0;85;7813;0;1;1;2
4;1394264;2019;4;20;19;1;7834;1264527933852288;34;12.0;84;7810;1;1;5;2
5;1394265;2019;4;20;19;4;7810;1264527933852288;34;12.0;84;7810;1;1;5;2
6;1901445;2019;5;1;19;0;7255;1183262454991488;34;12.0;85;7847;0;0;2;2
7;2143613;2019;5;5;21;3;7811;1252780927700608;34;11.0;200;7811;1;1;6;2
8;2523590;2019;6;15;19;3;7806;1149293021776512;34;12.0;200;7895;0;1;5;2
9;2523591;2019;6;15;19;5;7895;1149293021776512;34;12.0;200;7895;0;1;5;2
10;2799164;2018;5;30;19;0;7255;1183262454991488;34;12.0;85;7813;1;1;2;2
11;3649065;2018;6;24;21;3;7811;1252780927700608;34;11.0;200;7811;1;0;6;2
12;3725007;2018;6;18;19;4;7810;1285581187993216;34;12.0;200;7810;0;1;0;2
13;4572455;2018;8;16;19;3;7803;1186702855851648;34;12.0;200;7803;1;0;3;3
14;4853064;2018;8;8;19;3;7810;1285581187993216;34;12.0;200;7894;0;0;2;3
15;4946174;2018;9;30;19;3;7806;1149293021776512;34;12.0;200;7894;0;1;6;3
16;6806557;2019;7;30;19;0;7255;1264749801527168;34;12.0;200;7255;0;0;1;3
17;7052622;2018;10;19;19;1;7255;1183262454991488;34;12.0;85;7813;0;1;4;4
18;7525265;2018;10;15;19;3;7810;1285581187993216;34;12.0;200;7810;0;1;0;4
19;7525266;2018;10;15;19;3;7810;1285581187993216;34;12.0;200;7810;0;1;0;4
20;8521130;2019;1;24;19;3;7806;1149293021776512;34;12.0;200;7895;0;1;3;1
21;10445356;2019;9;1;20;4;7560;1183262454991488;34;11.0;85;7813;0;1;6;3
22;240495;2018;4;14;19;0;7255;1241553212100224;34;12.0;85;7803;0;1;5;2
23;281577;2018;4;27;20;3;7560;1264828178909824;34;11.0;85;7888;1;1;4;2
24;326431;2018;5;7;19;4;7810;1285581187993216;34;12.0;200;7895;0;0;0;2
25;334991;2018;5;5;19;0;7255;1264828178909824;34;12.0;85;7894;1;1;5;2
