;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;573;2019;3;4;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;0;1
1;574;2019;3;6;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;2;1
2;576;2019;3;8;8;2;2051;1260467444144768;271;32.0;200;2646;1;0;4;1
3;577;2019;3;9;8;2;2051;1260467444144768;271;32.0;200;2646;0;0;5;1
4;578;2019;3;10;8;2;2053;1260467444144768;271;32.0;200;2646;0;1;6;1
5;579;2019;3;11;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;0;1
6;580;2019;3;12;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;1;1
7;581;2019;3;13;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;2;1
8;582;2019;3;14;8;2;2090;1260467444144768;271;32.0;200;2646;0;1;3;1
9;583;2019;3;17;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;6;1
10;584;2019;3;19;8;2;2051;1260467444144768;271;32.0;200;1365;0;1;1;1
11;585;2019;3;20;8;4;2050;1260467444144768;271;11.0;200;2625;0;1;2;1
12;586;2019;3;22;8;3;2055;1260467444144768;271;32.0;200;2646;0;1;4;1
13;587;2019;3;24;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;6;1
14;588;2019;3;25;8;2;2051;1260467444144768;271;32.0;200;2051;0;1;0;1
15;589;2019;3;25;8;2;2051;1260467444144768;271;32.0;200;2632;0;1;0;1
16;590;2019;3;26;8;2;2051;1260467444144768;271;32.0;200;2646;0;1;1;1
17;591;2019;3;28;8;3;2057;1260467444144768;271;32.0;200;2646;0;1;3;1
18;1284;2019;3;1;8;5;2625;1260388521237376;271;11.0;200;2043;0;0;4;1
19;1285;2019;3;4;14;2;2625;1260388521237376;271;31.0;200;2043;0;1;0;1
20;1287;2019;3;7;9;0;2625;1260388521237376;271;11.0;200;2043;0;0;3;1
