;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;93544;2019;3;25;17;0;2093;1284467459512192;270;12.0;81;2692;0;1;0;1
1;161420;2018;12;12;10;0;2091;1132753371155072;270;12.0;76;2446;0;1;2;4
2;170995;2018;12;18;10;1;2093;1138224753951872;270;12.0;23;2692;0;1;1;4
3;170996;2018;12;24;9;0;2093;1138224753951872;270;12.0;23;2447;1;0;0;4
4;179391;2019;3;19;9;0;2092;1161275978370688;270;12.0;76;1290;0;1;1;1
5;201826;2019;3;1;10;0;2089;1166915809462912;270;12.0;84;2692;0;0;4;1
6;272179;2019;3;6;10;1;2093;1183155623384960;270;12.0;200;1290;0;1;2;1
7;332590;2019;3;15;9;0;2092;1195605381957760;270;12.0;84;2397;0;1;4;1
8;367115;2019;3;15;9;0;2092;1201833354546816;270;12.0;76;2692;0;1;4;1
9;377282;2019;3;15;9;0;2093;1203330959498368;270;12.0;200;2692;0;1;4;1
10;377283;2019;3;29;9;0;2093;1203330959498368;270;12.0;200;2692;0;1;4;1
11;386673;2019;3;21;9;1;2397;1205209063900288;270;12.0;23;2447;0;1;3;1
12;487936;2019;3;18;10;0;2090;1223215714488192;270;12.0;200;2692;0;1;0;1
13;537018;2019;3;18;17;0;2089;1232645716070016;270;12.0;200;2089;0;1;0;1
14;537019;2019;3;18;17;0;2089;1232645716070016;270;12.0;200;2692;0;1;0;1
15;573553;2019;3;12;17;0;2090;1239357146091904;270;12.0;200;2090;0;1;1;1
16;573554;2019;3;12;17;0;2090;1239357146091904;270;12.0;200;2692;0;1;1;1
17;573556;2019;3;13;10;0;2090;1239357146091904;270;12.0;200;2692;0;1;2;1
18;573558;2019;3;13;17;0;2090;1239357146091904;270;12.0;200;2090;0;1;2;1
19;573559;2019;3;13;17;0;2090;1239357146091904;270;12.0;200;1290;0;1;2;1
20;574489;2019;3;20;17;0;2090;1239357146091904;270;12.0;200;2090;0;1;2;1
21;574490;2019;3;20;17;0;2090;1239357146091904;270;12.0;200;2692;0;1;2;1
22;574496;2019;3;26;10;0;2090;1239357146091904;270;12.0;200;2090;0;1;1;1
23;581611;2019;3;20;9;0;2092;1240615699438464;270;12.0;76;2692;0;1;2;1
24;585739;2019;3;28;10;0;2090;1241649585739392;270;12.0;76;2692;0;1;3;1
25;599253;2019;3;13;9;2;2086;1195551430428800;270;12.0;23;2692;0;1;2;1
26;606471;2019;3;19;9;0;2090;1245212121716864;270;12.0;73;1290;0;1;1;1
27;606472;2019;3;20;9;0;2090;1245212121716864;270;12.0;73;1290;0;1;2;1
28;606482;2019;3;1;9;0;2090;1245212121716864;270;12.0;73;1290;0;0;4;1
29;614622;2019;3;6;10;0;2090;1247009831804288;270;12.0;77;2692;0;1;2;1
30;614624;2019;3;27;10;0;2090;1247009831804288;270;12.0;77;2692;0;1;2;1
31;634084;2019;3;11;8;4;2625;1250435607121536;270;11.0;84;2396;0;1;0;1
32;695404;2018;12;3;17;0;2089;1143963097124480;270;12.0;200;2692;0;1;0;4
33;695408;2018;12;12;17;0;2089;1143963097124480;270;12.0;200;2692;0;1;2;4
34;704106;2018;12;12;9;0;2090;1148168275054208;270;12.0;76;2692;0;1;2;4
35;714746;2018;12;7;10;0;2090;1151522646674048;270;12.0;85;2692;0;0;4;4
36;716311;2018;12;18;9;0;2090;1151685318560384;270;12.0;200;1290;0;1;1;4
37;716314;2018;12;26;9;0;2090;1151685318560384;270;12.0;200;1290;0;0;2;4
38;716316;2018;12;28;9;0;2090;1151685318560384;270;12.0;200;1710;0;0;4;4
39;736784;2018;12;28;9;0;2090;1158023350407552;270;12.0;200;2090;0;0;4;4
40;739562;2018;12;10;17;0;2090;1151522646674048;270;12.0;85;2692;1;1;0;4
41;739563;2018;12;13;10;0;2090;1151522646674048;270;12.0;85;1290;0;1;3;4
42;739565;2018;12;17;17;0;2090;1151522646674048;270;12.0;85;2692;0;1;0;4
43;739566;2018;12;21;10;0;2090;1151522646674048;270;12.0;85;2692;0;1;4;4
44;739569;2018;12;28;9;0;2090;1151522646674048;270;12.0;85;2692;0;0;4;4
45;739573;2018;12;31;9;0;2090;1151522646674048;270;12.0;85;1290;1;0;0;4
46;768794;2018;12;31;10;0;2092;1166026751232640;270;12.0;76;2446;1;0;0;4
47;769096;2018;12;4;10;0;2092;1166026751232640;270;12.0;76;2446;0;1;1;4
48;769101;2018;12;10;9;0;2092;1166026751232640;270;12.0;76;2446;1;1;0;4
49;769105;2018;12;12;10;0;2092;1166026751232640;270;12.0;76;2446;0;1;2;4
50;769109;2018;12;14;10;1;2397;1166026751232640;270;12.0;76;2446;0;1;4;4
51;769112;2018;12;17;9;0;2092;1166026751232640;270;12.0;76;2446;0;1;0;4
52;769114;2018;12;18;10;0;2092;1166026751232640;270;12.0;76;2446;0;1;1;4
53;772866;2018;12;14;10;0;2089;1166915809462912;270;12.0;84;2692;0;1;4;4
54;826599;2019;4;23;10;0;2093;1138224753951872;270;12.0;23;2692;0;1;1;2
55;1033135;2019;4;3;9;0;2091;1189853215742592;270;12.0;200;2692;1;1;2;2
56;1033136;2019;4;5;9;0;2091;1189853215742592;270;12.0;200;2692;1;1;4;2
57;1065643;2019;4;3;9;2;2582;1195551430428800;270;12.0;23;2692;1;1;2;2
58;1065645;2019;4;8;9;2;2582;1195551430428800;270;12.0;23;2692;1;0;0;2
59;1075553;2019;4;26;9;0;1293;1197617309698176;270;11.0;23;2082;0;1;4;2
60;1100303;2019;4;24;17;0;2092;1201833354546816;270;12.0;76;2692;0;1;2;2
61;1100305;2019;4;25;17;0;2092;1201833354546816;270;12.0;76;2692;0;1;3;2
62;1108278;2019;4;2;9;0;2093;1203330959498368;270;12.0;200;2692;0;1;1;2
63;1117695;2019;4;15;9;1;2397;1205209063900288;270;12.0;23;2447;1;1;0;2
64;1206643;2019;4;24;17;1;1290;1223922910382720;270;12.0;83;1290;0;1;2;2
65;1206644;2019;4;25;17;1;1290;1223922910382720;270;12.0;83;1290;0;1;3;2
66;1257968;2019;4;25;9;0;2093;1235161097261440;270;12.0;200;2447;0;1;3;2
67;1275328;2019;4;2;10;0;2090;1239357146091904;270;12.0;200;2090;0;1;1;2
68;1275330;2019;4;3;10;0;2090;1239357146091904;270;12.0;200;2090;1;1;2;2
69;1275331;2019;4;3;17;0;2090;1239357146091904;270;12.0;200;2090;1;1;2;2
70;1275332;2019;4;8;10;0;2090;1239357146091904;270;12.0;200;2692;1;0;0;2
71;1275333;2019;4;10;10;0;2090;1239357146091904;270;12.0;200;2692;0;1;2;2
