;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;68369;2019;3;11;11;1;5090;1276711816546944;343;11.0;76;8326;0;1;0;1
1;200359;2019;3;21;6;3;4537;1166849099062656;343;41.0;77;8326;0;1;3;1
2;200674;2019;3;6;6;2;4537;1166849099062656;343;41.0;77;8326;0;1;2;1
3;200675;2019;3;12;6;3;4537;1166849099062656;343;41.0;77;8326;0;1;1;1
4;239342;2019;3;2;15;4;5090;1175919264685440;343;11.0;77;8184;0;1;5;1
5;275251;2019;3;23;8;5;5090;1183597462440576;343;11.0;200;8184;0;1;5;1
6;275252;2019;3;23;18;1;7945;1183597462440576;343;12.0;200;7945;0;1;5;1
7;275253;2019;3;23;18;1;7945;1183597462440576;343;12.0;200;7945;0;1;5;1
8;284326;2019;3;7;8;5;5090;1185568184489600;343;11.0;76;8326;0;0;3;1
9;313671;2019;3;27;5;5;5090;1192032776048256;343;41.0;85;8326;0;1;2;1
10;314150;2019;3;12;8;1;4048;1192030223883648;343;41.0;77;8326;0;1;1;1
11;314151;2019;3;15;8;1;4048;1192030223883648;343;41.0;77;8326;0;1;4;1
12;314152;2019;3;16;9;1;4048;1192030223883648;343;11.0;77;8326;1;1;5;1
13;314153;2019;3;18;8;1;4048;1192030223883648;343;11.0;77;8326;0;1;0;1
14;314154;2019;3;19;8;1;4048;1192030223883648;343;41.0;77;8326;0;1;1;1
15;314155;2019;3;20;8;1;4048;1192030223883648;343;11.0;77;8326;0;1;2;1
16;314156;2019;3;22;8;1;4048;1192030223883648;343;11.0;77;8326;0;1;4;1
17;314157;2019;3;23;9;1;4048;1192030223883648;343;11.0;77;8326;0;1;5;1
18;314158;2019;3;25;8;0;4048;1192030223883648;343;41.0;77;8326;0;1;0;1
19;314159;2019;3;26;8;1;4048;1192030223883648;343;41.0;77;8326;0;1;1;1
20;314160;2019;3;27;8;0;4048;1192030223883648;343;41.0;77;8326;0;1;2;1
21;314161;2019;3;29;8;1;4048;1192030223883648;343;41.0;77;8326;0;1;4;1
22;314162;2019;3;30;9;1;4048;1192030223883648;343;11.0;77;8326;0;1;5;1
23;336583;2019;3;19;15;2;5090;1194629756246656;343;11.0;200;5090;0;1;1;1
24;397812;2019;3;6;6;2;4537;1206641434189184;343;41.0;77;8326;0;1;2;1
25;397813;2019;3;7;6;2;4537;1206641434189184;343;41.0;77;8326;0;0;3;1
26;397814;2019;3;8;6;2;4537;1206641434189184;343;41.0;77;8326;1;0;4;1
27;397815;2019;3;11;6;3;4537;1206641434189184;343;11.0;77;8326;0;1;0;1
28;397816;2019;3;12;6;3;4537;1206641434189184;343;41.0;77;8326;0;1;1;1
