;index;ANIO_ENTRADA1;MES_ENTRADA1;DIA_ENTRADA1;HORA_ENTRADA1;DECENA_MIN_ENTRADA1;PARADA_ENTRADA1;HW_SERIAL_NUMBER_ENTRADA1;LINEA_ENTRADA1;TRAYECTO_ENTRADA1;PRODUCT_CODE_ENTRADA1;PARADA_SALIDA1;isFestivo;isEscolar;day_of_week;quarter
0;3331373;2018;11;24;7;5;7173;1200202748614272;40;433.0;200;7571;0;1;5;4
1;3334013;2018;11;24;14;5;7571;1266781852158592;40;432.0;200;7140;0;1;5;4
2;3338315;2018;11;25;8;2;7140;1240535304851072;40;433.0;200;7571;1;1;6;4
3;3396440;2018;11;27;10;3;7140;1266781852158592;40;433.0;200;7571;0;1;1;4
4;3418527;2018;11;28;16;2;7945;1269028384034432;40;433.0;200;7140;0;1;2;4
5;3418787;2018;11;28;17;1;7142;1267958671036032;40;433.0;200;7173;0;1;2;4
6;3433951;2018;11;29;15;0;7571;1200202748614272;40;432.0;200;7140;0;1;3;4
7;3434300;2018;11;29;16;1;7142;1208714294808192;40;433.0;200;7140;0;1;3;4
8;3434312;2018;11;29;16;1;7945;1269028384034432;40;433.0;200;7140;0;1;3;4
9;3441748;2018;11;30;14;5;7571;1200202748614272;40;432.0;200;7944;0;1;4;4
10;3444988;2018;12;1;10;0;7140;1165716042111616;40;433.0;200;7571;0;1;5;4
11;3446920;2018;12;1;14;3;7174;1217243699366528;40;433.0;200;7571;0;1;5;4
12;3465917;2018;12;2;8;1;7140;1269028384034432;40;432.0;200;7944;1;1;6;4
13;3467907;2018;12;2;11;5;7140;1214496133961600;40;433.0;200;7571;1;1;6;4
14;3475142;2018;12;3;11;4;7945;1175953767423360;40;433.0;200;7172;0;1;0;4
15;3476544;2018;12;3;12;2;7172;1195802422237824;40;433.0;200;7140;0;1;0;4
16;3478722;2018;12;3;16;0;7571;1135123922505344;40;432.0;200;7140;0;1;0;4
17;3482617;2018;12;4;7;5;7140;1170085088938112;40;433.0;200;7571;0;1;1;4
18;3486947;2018;12;4;16;0;7571;1133844561283712;40;432.0;200;7140;0;1;1;4
19;3487163;2018;12;4;16;3;7140;1231843765345664;40;432.0;77;7145;0;1;1;4
20;3510439;2018;12;5;11;0;7136;1267923108648576;40;432.0;200;7140;1;1;2;4
21;3532632;2018;12;5;20;2;7571;1211689372048000;40;432.0;200;7140;1;1;2;4
22;3543792;2018;12;6;17;2;7571;1172171781461888;40;432.0;200;7142;0;1;3;4
23;3550727;2018;12;7;12;5;7140;1203164268943744;40;432.0;200;7147;0;0;4;4
24;3553252;2018;12;7;15;5;7571;1266781852158592;40;432.0;200;7140;0;0;4;4
25;3555417;2018;12;7;16;4;7142;1205316839165568;40;433.0;200;7140;0;0;4;4
26;3566578;2018;12;8;11;4;7147;1148305721088640;40;432.0;200;7944;0;0;5;4
27;3566979;2018;12;8;13;4;7142;1240870846942848;40;433.0;200;7173;0;0;5;4
28;3567548;2018;12;8;16;5;7571;1172171781461888;40;432.0;200;7140;0;0;5;4
29;3567573;2018;12;8;17;0;7571;1266781852158592;40;432.0;200;7140;0;0;5;4
30;3570266;2018;12;9;17;0;7571;1172171781461888;40;432.0;200;7138;0;1;6;4
31;3571674;2018;12;9;19;2;7172;1162771708598144;40;433.0;200;7140;0;1;6;4
32;3578827;2018;12;10;11;4;7142;1180024984722304;40;433.0;77;7140;1;1;0;4
33;3580275;2018;11;25;19;5;7172;1211689372048000;40;433.0;200;7140;1;1;6;4
34;3584918;2018;11;26;20;0;7174;1231843765345664;40;433.0;77;7140;0;1;0;4
35;3585056;2018;11;26;21;2;7145;1226005430488704;40;432.0;200;7142;0;1;0;4
36;3587848;2018;12;10;12;5;7571;1266781852158592;40;432.0;200;7140;1;1;0;4
